Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
ShopBack,4.0,"Sep 13, 2023","Not for everyone, but great if you are willing to hustle",Associate,"Current Employee, more than 1 year",,"Great culture and there's a very flat hierarchy, making it very easy to get things done. People are generally very willing to share/teach you new things, as long as you ask for it. Plenty of growth opportunities as the company supports cross-team transfers to help individuals learn new things. No micromanaging (at least within my team), and the bosses trusts in the team to get the work done.","Everything about the work in ShopBack is time-sensitive, so this means that work-life balance may be tough during peak periods. Culture is definitely getting more ""corporate"" as the company grows and there are more middle managers, which may or may not be a good thing as this means that there's more ""layers"" to go through to get things moving."
ShopBack,4.0,"Nov 23, 2023",Love the culture,Anonymous Employee,Former Employee,,"Great culture and people, a lot of creativity and ideas being bounced around
Learn a lot!","Usually need to wear multiple hats, but you really learn a lot
Low salary & career progression"
ShopBack,3.0,"Jan 23, 2024",Fast Paced,Finance Operations Associate,"Former Employee, less than 1 year",Kuala Lumpur,Get to experiences working with fast paces start up company.,Constant changes in term of management and systems.
ShopBack,5.0,"Dec 8, 2023",ShopBack overal comments,Business Development Manager,"Current Employee, more than 1 year",Taipei,"Good company, friendly company cultrure
Hybrid work mode which is very flexible
Top management is very transparent",The office environment can be improved
ShopBack,4.0,"Dec 12, 2023",G,Software Engineer,"Current Employee, more than 1 year",Taipei,Good engineering culture and working flexibility,"second tier salary, fast paced and high pressure"
ShopBack,4.0,"Dec 6, 2023",Great working environment,Anonymous Employee,"Former Employee, more than 3 years",,good working environment culture is great,e-commerce industry is fast-paced. expect to do multiple tasks at the same time
ShopBack,3.0,"Jan 8, 2024",Na,Business Development,Former Employee,Singapore,Fast paced environment. Good place to learn,Demanding at its best for sure
ShopBack,5.0,"Oct 8, 2023",Great environment but steep learning curve,CRM Executive,"Former Employee, more than 3 years",Singapore,A supportive and collaborative relationship with global colleagues. Pushed outside of your comfort zone but there are great opportunities to learn in a fast-paced environment,Saw many people burn out and leave because of the long hours or intensity of work. Remuneration is not fantastic.
ShopBack,3.0,"Dec 13, 2023",Not recommend,Sr. Software Engineer,Current Employee,Taipei,Depends on which team you belong to. Some teams working hours is from 9-18,"1. Autocratic CTO
2. Chaos strategy"
ShopBack,4.0,"Oct 10, 2023",Brand Ambassador,Brand Ambassador,Former Employee,Singapore,the job is quite flexible where you can choose your own schedule,the pay is on the lower side
ShopBack,5.0,"May 2, 2023","Learning Opportunities, Great People",Anonymous Employee,"Current Employee, more than 3 years",,"Many opportunities for you to learn new things, should you want to take them on. ShopBack favors those who work smart and hard, and bring impact to the company. People who just want a free ride will not be tolerated, which is good for the team as no one will be latching onto others for good performance.",Can be highly stressful if you don't know how to manage your time and prioritize properly. Also can be lack of guidance if you don't know how to be specific and seek for it. Help is wherever and whenever you might need it but you need to properly ask for it.
ShopBack,5.0,"Oct 5, 2023",Loved it,Content Editor,"Former Employee, more than 1 year",Singapore,There's always something exciting happening every week.,"Year end campaign can be intense, but it gets better. Always does."
ShopBack,3.0,"Nov 12, 2023","Good place for growth, but requires tremendous amount of work, and self learning.",Associate,"Current Employee, more than 1 year",Singapore,Exposure to interesting people with a wide range of experience and no hierarchy.,"Difficult to find work life balance, there can be a lack of organizational structure."
ShopBack,2.0,"Apr 24, 2023",Poor Management,Business Development Manager,"Former Employee, more than 1 year",Singapore,Get to work from home for most days.,"The level of support provided to employees by management was lacking, with insufficient efforts made to nurture their growth and development. Commission structures were poorly planned, resulting in frequent changes that often had negative impacts on earnings. The management was known for engaging in gossip, creating an environment of mistrust and backstabbing among employees. Despite claiming to understand the challenges faced by employees in dealing with client objections, management failed to provide effective solutions. Employees were expected to maintain a high standard of work and often had to perform tasks outside of their designated roles, without any corresponding increase in salary. Standard Operating Procedures were constantly changing, resulting in frequent adjustments to administrative duties. Management seemed to believe that employees should be grateful for the opportunity to work at Shopback, a company they considered prestigious, and viewed departures as ingratitude on the part of employees who chose to leave."
ShopBack,4.0,"Sep 19, 2023",Steep learning curve,Product Manager,Current Employee,,- Lots of opportunities to grow - Many smart and hardworking people to learn from - Encouraging environment,- Sometimes can be stressful to keep up with the pace
ShopBack,2.0,"Nov 19, 2023",Toxic PH bosses,Business Development Manager,"Former Employee, more than 3 years","Manila, Manila","Friendly colleagues
Hybrid work setup
Decent pay","No career growth
No proper guidance
No structure"
ShopBack,5.0,"Oct 3, 2023",Great place to work,Social Media Executive,Current Employee,Jakarta,"Great people, and great work environment",Lack of work lifa balance
ShopBack,5.0,"Oct 3, 2023",Good environment,Merchant Operations,"Former Employee, more than 1 year",Ho Chi Minh City,Interesting job and good culture,No new product roll-out in small market
ShopBack,4.0,"Sep 13, 2023","Great managers, good work culture",Anonymous Employee,"Current Employee, more than 1 year",,"Managers are great, colleagues are nice Many opportunities available for employees to learn & grow",Some work processes are a bit manual.
ShopBack,3.0,"Apr 2, 2023","Not for everyone. If you are a foreigner, don't get lured to the compensation and simple / easy interviews.",Staff Software Engineer,"Former Employee, less than 1 year",Singapore,"* Fast paced work on latest technology. * Genuinely friendly and helpful co-workers (with few exceptions). * Flat hierarchy. * Opportunity / exposure to modern development and deployment practices and on the job training for relevant technologies. * Tech talks, quarterly engineering improvement sprints where everyone can contribute to an idea not directly related to business. * Diversity is great.","* Frequent change of direction from PM. * Churn in development due to new / ad-hoc requests vs priority bug fixes. * Some teams have very little process around testing and deployment, it's no wonder there will be patch fixes in Production * Lot of responsibility on team leads for stability of application. So, expect tough consequences when things fail. * Inclusion is sometimes missing and may have to struggle to fit in."
ShopBack,2.0,"Oct 11, 2023",It was good while it lasted,Finance Operation Executive,"Former Employee, more than 3 years",Singapore,Open and accepting culture. Fun environment to work at. Awesome events made to boost morale.,"Roles and responsibility not clearly defined. Internal stakeholders are not certain who is responsible for which part of the work. No clear direction, only vague guidance. There is no do or do not, everyone is just trying."
ShopBack,5.0,"Sep 13, 2023",Fast Pace Company,Anonymous Employee,Current Employee,,Fast Pace Company where you're able to grow and learn quick,Overloads of work and lose work-and-life balance
ShopBack,1.0,"Nov 6, 2023",Marketing,Marketing,"Current Employee, more than 1 year",Kuala Lumpur,No pros in this company,"-HOD and other Heads are unprofessional -start up mindset, money is always being spent unnecessarily -workplace drama is high -toxic management system -everyone is fake -no growth within career development I won’t recommend this company to be downloaded or used as this company is a scam"
ShopBack,4.0,"Sep 13, 2023",Supportive Enviroment,Ops Coordinator,"Current Employee, less than 1 year",Kuala Lumpur,Supportive environment and work life balance,Everything need to be fast
ShopBack,5.0,"Aug 20, 2023",Great workplace for starting global career,Motion Designer,Current Employee,,We receive lots of support to help us grow in a really supportive culture.,The increase in salary is relatively modest.
ShopBack,3.0,"Sep 29, 2023",A Place for Growth,Associate,"Current Employee, more than 1 year",Kuala Lumpur,The people are nice and are always open to discussions.,The pay is very low and the benefits that they're offering is so minimal. They'll persuade you to have a growth mindset but I guess you could also grow outside of this company.
ShopBack,4.0,"Aug 17, 2023",Not bad,Software Engineer,Current Employee,,"good eng culture, no political stuff, transparent,","product decision is more top down, slightly low in salary"
ShopBack,4.0,"Aug 16, 2023",Interesting place,Project Manager,"Current Employee, more than 1 year",Singapore,good place to work and grow,high pace environment to keep up
ShopBack,4.0,"Aug 10, 2023",Wanna experience start-up?,Marketing Specialist,"Former Employee, more than 1 year",Singapore,Startup mind Hard working Friendly,Overtime work without paying low work&life balance
ShopBack,3.0,"Jun 21, 2023",Poor Senior Management,Anonymous Employee,"Former Employee, more than 3 years",Singapore,Really nice people! Used to be a great place to work with supportive leaders. Learned a lot starting my early career at Shopback.,Company culture and leadership becoming worse. New leaders do not understand challenges and business and arrogant and not committed to try harder. Managers of these managers do not hold them accountable. Feedbacks considered toxic and unsupportive??!!
ShopBack,2.0,"Sep 16, 2023",Company overview,Anonymous Employee,"Former Employee, more than 1 year",Singapore,Able to try to initiatives.,Most political company I have ever work with. Poor leadership that put down others to lift themselves up.
ShopBack,3.0,"Aug 8, 2023",Great place to build your career,Merchant Operations Executive,"Current Employee, more than 1 year",Kuala Lumpur,"Flexibility in working arrangement, supportive direct manager, surrounded by fun and nice people all around","Remuneration does not match with industry standards, benefits getting lesser by the year. Roadmap to going IPO, which is not necessarily a good thing, is unclear"
ShopBack,1.0,"Feb 9, 2023",Non-existent career progression and terrible commission structure,Business Development Manager,"Former Employee, more than 1 year",Singapore,Flexible working hours and only required to report to office once a week.,"HR will lowball your base pay and promise good commissions. However after you accepted this role, you will realize the commission structure is extremely terrible and changes significantly every quarter. Furthermore, there isn't a proper progression structure for entry level BDs and management will dangle the carrot in front you to spur you to work towards a possibility of some kind of promotion and advancement which will never happen. Basically, you are just being utilized to bring in the numbers and will get disposed if you voice out any form of dissatisfaction or such. They will deem you as an employee who doesn't align with the company values and will lowkey manage you out for another replacement. Little to no employee welfare."
ShopBack,3.0,"Oct 1, 2023",Good work-life balance for some positions,Senior Fraud Specialist,"Current Employee, more than 3 years",Kuala Lumpur,"Quarterly Activities for Team and whole region, work-life balance",PayLater is a Risky Business
ShopBack,1.0,"Oct 30, 2023",Bad place to work,Software Engineer,Current Employee,,Lot of work won't get bored,"Bad place to work, lots of incident, bad engineering practices"
ShopBack,3.0,"Sep 29, 2023",-,Executive,Former Employee,Singapore,Innovative and fast paced culture,Subjective performance reviews and having burnout
ShopBack,4.0,"Apr 20, 2023",Place for accelerated growth in e-commerce industry but hustle culture,Senior Campaigns Associate,"Former Employee, less than 1 year",Singapore,"Great colleagues and work environment - met some of the most amazing people! Everyone is very friendly and genuine, had the best bosses who looked out for everyone and able to communicate really well. Steep learning curve and definitely room to learn more about e-commerce.","Very very fast-paced, long hours during campaign months. Be prepared - not for the faint-hearted. For those who want to hustle and work hard."
ShopBack,3.0,"Sep 17, 2023",Good growing company,Anonymous Employee,"Current Employee, more than 1 year",,Good company to work with. Good engineering culture,No staff benefit when using ShopBack app
ShopBack,5.0,"Jun 14, 2023",Great leaders and good to learn,Business Development Manager,Former Employee,Singapore,+ Learning opportunities + Good culture + Flexible working arrangements,- Challenging commissions but meaningful if hit targets - At times hard on work life balance
ShopBack,1.0,"Jul 7, 2023",Arrogant and weak management,Anonymous Employee,Former Employee,,WFH Awesome colleagues (only some though),Looks good from external but inside is more political than any government Spend time fixing public image but often neglect employees internally Management team who thinks too highly of themselves and top down decisions always Better be a yes man otherwise risk being an outcast if you challenge them Wrongly using culture and values to put blame on employees
ShopBack,5.0,"Jun 6, 2022",Great place to learn and accelerate your career,Anonymous Employee,Current Employee,,"-Great culture, politicking is almost non-existent, people are genuinely friendly and care for your well-being

-1 year at ShopBack gives you 3 years worth of learning and experience at other companies; you will find that you've grown a lot and are ready to take on tougher challenges at a pace you didn't think likely before

-Career progression here is non-linear; if you do well enough, regardless of your age or years of experience, you will find yourself being promoted very quickly

-Retention rate is much higher compared to other tech companies, other than the new joiners, most of the people here have been around for 4-5 years (the company is only 7 years old)

-High-caliber colleagues; this is of course dependent on the team itself but most people I've interacted with are pretty smart. Says a lot about the company that for the good performers who do end up leaving, most of them end up in global tech giants like FAANG for example

-Stock value has multiplied several times in the past few years, which also explains the high retention rate and spurs people to work harder","-Not for everyone because of how fast-paced the company is, everyone is expected to carry their own weight and then some, definitely not someplace you can chill and still expect to be an average performer

-Benefits are not great, insurance and allowances while decent are still below that of other comparable tech companies"
ShopBack,4.0,"May 10, 2023",Good culture,Senior Marketing Associate,"Current Employee, less than 1 year",Kuala Lumpur,"- Culture is good - They care alot about employee wellbeing - I had the best manager here so far - Hybrid work (3 days WIO, 2 days WFH)","- Don't pay very well - Not much office activities - Working hours is 9-630pm, additional 30mins from usual companies."
ShopBack,2.0,"Sep 3, 2023",Good team but lack of structure,Partner Ops,"Former Employee, more than 1 year",Sydney,"Good team, culture and working environment","Mostly outbound, no opportunities for growth. Manager lack of experience and empathy"
ShopBack,4.0,"Apr 25, 2023",Great place to work with great people,Operations Manager,"Current Employee, more than 3 years",Kuala Lumpur,The environment is one of the best I have ever experienced. A great start up culture. People focus on fixing issues and how to prevent it rather than debate who is at fault.,Focus on business units tend to be all over the place. Needs better management alignment overall
ShopBack,4.0,"May 31, 2023",Good Place to work,Partner Operations Executive,"Former Employee, more than 1 year",,The company has a great culture and it felt like a big family to me.,There isn't any career progress opportunities due to the small size of the AU team.
ShopBack,5.0,"May 25, 2023",Fast paced,Software Engineer,"Former Employee, more than 1 year",Singapore,Very supportive culture. Good automony for engineering,Still a start up. Fast paced. Still figuring out. Might not be for you if you want work life balance.
ShopBack,2.0,"Aug 15, 2023",996,Marketing Associate,"Former Employee, less than 1 year",Singapore,There was a well-stocked pantry,Heard that there isn't a pantry any more. You can expect a 996 work culture.
ShopBack,5.0,"Mar 30, 2023","No Complaints, really shaped my life for the better",Customer Service,"Current Employee, more than 1 year",Kuala Lumpur,People here are genuine and not like forced professionalism. There are always events and rewards for all people. Rapidly growing,Not for people that like to stay in their comfort zone. Salary is on the low side compared to big MNCs.
ShopBack,3.0,"Aug 23, 2023",Business Development Manager,Business Development Manager,Former Employee,Singapore,Fast Pace Smart and talented teammates,Many workloads Low income compare to workload
ShopBack,4.0,"May 29, 2023",Fun environment,Creative Designer,Current Employee,,"Fun and stress-free environment, full with young people","Used to be 2 days of wio , now it is 3 days"
ShopBack,5.0,"May 22, 2023",Opportunities to learn and grow,Senior Product Manager,"Current Employee, more than 1 year",Singapore,Problems to solve and smart colleagues,None that come to mind
ShopBack,3.0,"Jul 6, 2023",Can be better,Senior Software Engineer,"Current Employee, more than 3 years",Taipei,Good colleague Free Beverage and food High monthly paid,"Everything chaos No bonus, no welfare Option is paper wealth CTO want's to do many many things but lack of relevant knowledge"
ShopBack,5.0,"Feb 27, 2023",Great Team and Culture,Software Engineer,"Current Employee, less than 1 year",Taipei,"- All information is transparent, and you are welcome to ask any question during every town hall meeting. - The leaders are excellent and open to hearing your opinions. - The team members are excellent and always willing to provide assistance. - Salaries in Taiwan are highly competitive.","- Integrating resources with other teams can sometimes be a complicated and cumbersome process, requiring significant effort to effectively communicate and cooperate."
ShopBack,2.0,"Jun 22, 2023",Join if you thrive in startup culture,Anonymous Employee,Former Employee,,Fast and furious work culture,"Managers are young and very results driven, so it's good if you are a go-getter who loves pushing campaign after campaign, and all the different sales days like 1.1 , 2.2 etc. Expect to work into the wee hours of the day."
ShopBack,4.0,"May 3, 2023",Great company,Senior Software Engineer,Current Employee,,"Good leadership Talented colleagues Good environment for developing skills, knowledge.","Generally good but at this moment (layoffs around the world), demands increased but the benefit decreased"
ShopBack,3.0,"Jun 8, 2023",Toxic culture,Anonymous Employee,Current Employee,,Started of with good perks and benefits (gradually decreasing as the company cost cuts),Does not value employees CEO is rude and disrespectful to staff and tells off staff in public channels Unrealistic expectations from senior management
ShopBack,4.0,"Apr 26, 2023",Interesting place to work at,Ops Manager,"Current Employee, more than 1 year",Singapore,Good colleagues and manager Culture is good,Data cleanliness can be improved on - so many excel sheets
ShopBack,4.0,"May 2, 2023",Working for ShopBack's Australian market,Marketing Coordinator,Current Employee,,"The company culture is good, healthy work-life balance",Barely any cons working here
ShopBack,4.0,"Apr 29, 2023",A great company to grow,Relationship Manager,"Former Employee, more than 1 year",Kuala Lumpur,Great experience working with cross-functional teams,Lean staff resources Smaller salary increments
ShopBack,5.0,"Mar 28, 2023",Operation Executive,Operations Specialist,"Current Employee, more than 1 year",Kuala Lumpur,- No micromanage - Work life balance - Workloads are bearable - Have chance to improve your skills,- Low salary - The salary increment is quite low compared to other MNC
ShopBack,1.0,"Aug 2, 2023",No good,Software Engineer,"Current Employee, less than 1 year",Taipei,Colleagues Free beverage WFH policy Free working style,Low pay No welfare No work life balance Everything chaos CTO can be better
ShopBack,3.0,"Jul 13, 2023",Okay,Marketing Cordinator,Current Employee,Kuala Lumpur,W/L balance Company culture Nothing much other than that,Pay isn't that great Career progression Expectations
ShopBack,5.0,"Apr 21, 2023",ok,Anonymous Employee,Former Employee,,not a bad company to work at,not much to say for this
ShopBack,3.0,"Jun 3, 2023",Business Development,Business Development Manager,Current Employee,Singapore,"Great working environment, flexible hours.","- Ambitious KPIs that were difficult to achieve. - Commission structure keeps changing frequently, which created a sense of uncertainty and demotivation."
ShopBack,3.0,"Feb 18, 2023",Good for youth to join but not for family person,Campaign Marketing,Former Employee,,1. No seniority. All can voice out even you just join 3 months! No BS like corporate 2. Hybrid 3. Fast approval process.,"This is not Singapore Markett. 1. Low pay even you are senior for more than 3 -5 years 2. Boss are picky. If you enter SB because of other panel not her, you are tend to be disliked. 3. You are expected to work on Saturday and Sunday. ""cant"" is not an option."
ShopBack,4.0,"Mar 14, 2023",you should join this awesome company,Manager,"Current Employee, more than 3 years",Singapore,very fast growing despite current market condition. lots of opportunity to grow and learn,fast paced = bit more stress. but thats the whole package
ShopBack,4.0,"Apr 12, 2023",Commercial role,Business Development/Account Management Associate,"Current Employee, more than 3 years",Kuala Lumpur,Transparent culture Good leadership team,Intense working environment High growth
ShopBack,3.0,"Jun 28, 2023",-,Key Account Manager (KAM),"Former Employee, less than 1 year",Kuala Lumpur,Fast growing and flexible environment to work in.,"Manual tedious processes, minimal career progression opportunities."
ShopBack,5.0,"Nov 22, 2022",One of the best start-up!!,Customer Service Representative,Former Employee,,"One of the best company I have ever worked with. Flexible and team work is the main focus. Everyone helped each other out, even the boss. Love how we can share our feedback in a safe space with no judgmental mindset as they practice ""Keep It Real"" core value. Feedback is taken seriously by the HR. Would recommend this company if you're looking a very good working environment and trustworthy company.",Pay are slightly lower especially when it comes to increment. Should consider to increase given the current inflation situation in some countries.
ShopBack,4.0,"Mar 7, 2023",Pros and Cons Working with ShopBack,Account Director,"Former Employee, more than 1 year","Manila, Manila",- Competitive salary - Understanding management,- Lack of transparency - Should establish a fine line between work and life (workmates and friends)
ShopBack,5.0,"Mar 6, 2023",Good company culture,Software Engineer,"Current Employee, more than 1 year",Singapore,Good company that has very positive learning and working culture.,Software quality is not very high
ShopBack,2.0,"Jun 20, 2023",Its ok!,Associate,Current Employee,Singapore,"Flexibility, autonomy, people and culture",Poor senior management and direction
ShopBack,3.0,"May 3, 2023",Bad,BDM Manager,"Former Employee, more than 1 year",,Team have occasional team bonding activities that’s about it.,Not a good office Ridiculous targets for SG MARKET No proper training Only view numbers and not the person attitude. No chance for progression
ShopBack,5.0,"Mar 9, 2023",Good Benefits,Merchant Success Executive,Former Employee,Kuala Lumpur,"A lot of benefits, including lifestyle","Workload is heavy, have to cover a lot of parts"
ShopBack,5.0,"Jan 31, 2023",Great work place and bosses,Senior Technical Support Engineer,Current Employee,,- Management are transparent - Many opportunities to enhance skills and learnings - Work Life Balance - Lots of Perks - Management love their people,- none - none - none - none - none
ShopBack,5.0,"Mar 4, 2023",Great company,Business Development Manager,Current Employee,,Great work culture and pay,it's pure outbound which can make the job challenging at times
ShopBack,2.0,"May 29, 2023",Ok job.....,Anonymous Employee,Former Employee,Singapore,"easy job, can cruise work life balance",pay is miserable won't learn much
ShopBack,4.0,"Jan 25, 2023",Good learning experience,Campaigns Intern,"Former Employee, less than 1 year",,1) People are really nice and driven 2) Able to handle work without being micromanaged,"1) Internal system always having issues 2) Too much BAU work, unable to handle intern project"
ShopBack,2.0,"May 16, 2023",Business Development Manager,Business Development Manager,"Current Employee, less than 1 year",Singapore,Business Development Manager allows flexibility,not much progression for Business Development Manager
ShopBack,5.0,"Jan 29, 2023",ShopBack,Account Manager,"Former Employee, less than 1 year",Ho Chi Minh City,- Strong corporate culture - Clear KPIs - Small team with high level of collaboration - Hybrid working mode - Dynamic business,- No cons for me
ShopBack,5.0,"Jan 11, 2023",Great company with great leader and colleague,Senior Product Manager,"Current Employee, more than 3 years",,- Great leader who cares employer - Talented colleague,- Company direction too narrow - Career opportunity not good
ShopBack,4.0,"Jan 4, 2023",Good Company,Account Executive,Former Employee,Singapore,"Good team dynamics, healthy work life balance",Pay and stock options are too low and not competitive
