Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
HERE Technologies,3.0,"Jun 20, 2023",No training,Sales,"Former Employee, more than 1 year","Chicago, IL",They have a DTO policy with unlimited time off,No training once onboarded. If you are going to succeed you will need to learn to navigate a complex environment on your own.
HERE Technologies,2.0,"Jul 21, 2023",Here is unstable Leads,Lead Engineer,"Current Employee, more than 10 years","Chicago, IL",* Work Life balance is good,* Does not have solid Leadership team. Ship without promising Caption
HERE Technologies,3.0,"Jun 24, 2023",Company in transition,Sr. Manager,"Former Employee, more than 5 years","Chicago, IL",Big positive changes in sales culture; moving/moved from steak dinner sales to professional and metric based,ownership model challenging; challenging dynamic between Berlin and Chicago offices
HERE Technologies,5.0,"Jun 15, 2023",Great Place to work,Administrative Assistant,"Former Employee, more than 3 years","Chicago, IL",Great benefits and wonderful people.,I don't have any cons.
HERE Technologies,3.0,"May 26, 2023",Company was acquired recently,Customer Service Representative,Former Employee,,"Easy going, all inbound calls. There were people there who helped train you and helped you learn the systems.",Communication broke down during the acquisition.
HERE Technologies,5.0,"Mar 20, 2023",Low Pay but great work enviornment,Analyst,"Current Employee, more than 10 years","Chicago, IL",Great coworkers and team environment. Flexibility in day to day work.,Salary is low compared to rest of industry. Sacrifice of work/life balance for low pay and instability within company
HERE Technologies,4.0,"Apr 14, 2023",Interesting,Project Manager,"Former Employee, more than 3 years","Chicago, IL","Had a good manager who was very supportive, worked on interesting projects with professional people and I felt like I grew professionally. The culture was good also and we had a nice office space.",They are in a very difficult market and they had hiring and layoffs yearly.
HERE Technologies,5.0,"May 31, 2023",great place to work,Accountant,"Current Employee, less than 1 year","Chicago, IL",love the workplace culture and people here,nothing negative to report here
HERE Technologies,3.0,"May 24, 2023",In need of better leadership,Lead Engineer,Current Employee,,"Interesting technology, good work/life balance, always hybrid work schedule",Poor executive leadership Ever changing strategic goals Constant turnover
HERE Technologies,4.0,"Apr 14, 2023","Nice place to work, future shaky",Principal Architect,"Former Employee, more than 5 years","Chicago, IL",Tremendous diversity Advanced technologies Excellent Benefits,"Long term outlook for future of company didn't seem very good. Android and Apple CarPlay makes it so people don't have to buy their 2D maps anymore, world doesn't quite need accurate 3D maps yet"
HERE Technologies,2.0,"May 15, 2023",Sinking ship,Systems Engineer,"Current Employee, more than 8 years","Chicago, IL","Pandemic created a more laid back, wfh lifestyle","We try to sell products that are only in powerpoints, not that we really have."
HERE Technologies,4.0,"May 20, 2023",Mapping is fun,Technical Specialist,"Former Employee, more than 8 years","Fargo, ND","Onboarding new projects, teaching, and training people is rewarding.",Lost opportunity with experienced personnel.
HERE Technologies,5.0,"May 9, 2023",Best work life balance,Data Scientist,"Current Employee, more than 1 year",,Work in advanced technologies Flexible working options,unstructured team very frequent re-orgs
HERE Technologies,5.0,"Apr 24, 2023",Great work life balance,Principle Software Engineer,"Current Employee, more than 1 year","Chicago, IL",Work-life balance is great. Good managers and leadership,It's very hard to get the domine knowledge.
HERE Technologies,1.0,"Feb 16, 2023",Beware,Software Engineer,"Former Employee, more than 5 years","Chicago, IL",Dedicated colleagues that take pride in their work.,"Guarantee yearly layoffs (for sure, you can count on it) because they think this is an appropriate way to run a business. The leadership team lacks direction. Middle management is clueless. Forget about getting any recognition for your efforts. If you are not one of middle management ""favorites"" you can totally get rid of any thought of being promoted. You've been warned."
HERE Technologies,1.0,"Jun 1, 2023",Company in decline,Sales,Current Employee,,Good brand name as investors,constantly changing leadership. declining revenue.
HERE Technologies,3.0,"Jan 30, 2023",Not heading in the right direction,Operations Manager,"Former Employee, more than 10 years",,- Remote - Flexibility - Benefits (although decreased each year),- Lack of career path - Lack of internal skill development and mobility - Lack of employee appreciation - Constant re-organization and confusion
HERE Technologies,4.0,"Apr 7, 2023",People,Operations Manager,Current Employee,,Great group of people there,Some communication issues to work on
HERE Technologies,5.0,"Feb 25, 2023",Great place to work,Sr Research Engineer,"Former Employee, more than 1 year","Chicago, IL","Good office, experienced people, good benefits",See advice for management section
HERE Technologies,4.0,"Aug 22, 2022","I did great work for them, not sure if they know what to do with it",Principal Data Scientist,Former Employee,,"I had interesting work coming my way on a very regular basis, and the larger team I worked with was the most apolitical, and respectful group I think I've ever worked with.","The company has been trying to reinvent itself every couple years, and I don't think the C-suite and the rest of the leadership team really knows what they want to be or how to get there.  Plenty of projects we worked on were deprioritized, paused, and in so many other ways kept from finding their way to production."
HERE Technologies,4.0,"Feb 23, 2023",Good company to work at,Principal Software Engineer,"Current Employee, more than 5 years","Seattle, WA","Great people, had a chance to pick technologies for my team",Layoffs in a past few years lowered a morale
HERE Technologies,4.0,"Feb 28, 2023",Good benefits,Sr Manager Software Engineering,Current Employee,"Chicago, IL",Great team members and great technology,Company needs to figure out what they want to be.
HERE Technologies,2.0,"Feb 12, 2023",Disorganized and European-centric,Product Marketing Manager,"Current Employee, less than 1 year","Chicago, IL",Can't think of any right now.,"Too much process, not enough innovation. Top-heavy with executives that say much and do little."
HERE Technologies,1.0,"Feb 4, 2022",Never go !!!,Software Engineer,"Former Employee, more than 3 years","Chicago, IL","Unlimited PTOs, there are people even take 1 month's PTO without any issue.
Besides some senior managers, most people are friendly and easy to work with.","1. The managers I have worked with during the 4 year are all micro-management. 
2. Very unfriendly to foreign employees. 
H1b: lawyer response email WITHOUT any time manner, and immigration HR never response my direct message or email, which result in a lot of REF H1b cases.
GreenCard: When join the company, both HR and manager said after 6 month we can start the GC process, but then they start to find different kinds of excuses to delay the case. Then 4 years later, that's when my H1b has less than 2 years left, they said they can start my process, but I need to sign an agreement saying: if during the whole process, if I left Here, I need to pay all expense for my case.
3. Bad benefits, beside base salary and basic insurance, no other benefits at all. There is even a cut of 5% of your salary since pandemic happen and they are laying off 5% of people now.
4. Not very much tech skill you will learn here, most are business logic.

All foreigners be careful of this company, if you need working visa or green card sponsorship, this company will give you a lot of hard time. And put you in a very bad situation."
HERE Technologies,1.0,"Feb 15, 2023",Company with no future anymore,Project Coordinator,"Former Employee, more than 10 years","Chicago, IL","Work - life balance, DTO, health benefits","Senior leadership lacking, constant layoffs especially in the US to balance out the books, company vision / goals change year to year with no achievements"
HERE Technologies,1.0,"Feb 28, 2023",Useless platform,Anonymous Employee,Former Employee,,"Flexibility was ok, wfh was allowed.",Ridiculous hours and expectations. Outsourced IT dept. Really bad example of a “tech company “
HERE Technologies,4.0,"Oct 27, 2022",Great company and industry to work for,Anonymous Employee,"Current Employee, more than 5 years",,"Mapping, Location Based Services and Applications are very exciting. Company creates interesting products. The work culture is awesome. Being a global company, there is opportunity to interact and work with people from around the world","While being a global company is a pro, it could also be a con due to challenges with time differences Frequent re-organization"
HERE Technologies,5.0,"Jan 11, 2023",Offer details,Software Engineer,"Former Employee, less than 1 year","Chicago, IL","Nice people, good work life balance",Less pay in Chicago/Boulder compared to jobs in bay area
HERE Technologies,5.0,"Jan 8, 2023",Great life-work balance,Principal Software Engineer,Current Employee,,"Great life-work balance, benefits, and work environment.",Bumpy sometimes as in any other large company.
HERE Technologies,4.0,"Jan 7, 2023",Good Starter Company for Engineers,Software Engineer -2,Current Employee,"Chicago, IL","Smart Coworkers, Job Safety, Easy",Promoted once every 4 years if lucky. No money.
HERE Technologies,3.0,"Nov 8, 2022",Betrayed.,Field Data Collection Driver II,"Former Employee, more than 8 years","New York, NY","The work was engaging, my immediate manager was great, the pay was good, etc.",My entire team was abruptly laid off to be replaced by a contingent labor outsourcing process to satisfy internal company politics.
HERE Technologies,3.0,"Apr 10, 2022","Decent pay, but poor job stability.",Designer,"Current Employee, more than 3 years","Chicago, IL","Above average pay - if you ask for it at the start

Good benefits and 401K

DTO is dependent on manager and department","Horrible office layout - shoulder to shoulder seating.

A lot of lay-offs.

Employees all quit after 2-3 years.

Almost zero career upward mobility opportunities.

Unethical leadership at Director and Executive level - willing to hurt and stress employees in the name of ""getting the job done"". Even if it's a poorly done job.

Makes claims of positive culture, but doesn't live it.

Company is doing ""fine"" as is, but has a hard time actually leveling up its technology and reach."
HERE Technologies,4.0,"Jun 27, 2022","Great base product, iffy outlook",Software Engineer,"Former Employee, more than 8 years",,"- Large company but still feels somewhat close knit
- Their map-based products that have been the backbone of the company are still the industry standard
- Generous separation package during most recent layoffs","- Recent layoffs were a bad sign. Full disclosure: I was one of those laid off, but it was the employees who were being kept that seemed almost more upset, as they had a significant amount of work to make up for, and there was little direction around that transition."
HERE Technologies,4.0,"Jun 2, 2022","Awesome Office in Chicago, Flexible working culture, Employee Friendly",Lead Software Engineer,"Current Employee, less than 1 year","Chicago, IL","- Senior Leadership is focused on making the company be a world-class leader in locations and maps data
- As a new joiner, competitive salary and benefits compared to most of the companies
- Quarterly reviews
- Technology-driven

The company has a lot of potential. A lot of Underground work is going on. Should be in a great position in the next 2 years.",- People leaving because of many reasons (re-org and salary match being the top most reason).
HERE Technologies,2.0,"Jun 1, 2022",Clueless Leadership Team,Anonymous,"Current Employee, more than 10 years","Chicago, IL","Very nice, qualified people to work with
Interesting technology
Interesting job assignments
My line manager is the best","Poor benefits; premiums for medical go way up every year, dental is subpar, DTO vacation plan is a disaster (previously Paid Time Off-PTO was better). Some managers don't want to let you go on vacation, Bonuses are nearly nonexistent, raises are a joke-get the highest review possible and you may get a 2% increase if you are lucky, no career path, poor internal training-you are on your own, Europe and India have better benefits than Chicago and don't get laid off at the rate Chicago employees do, as layoffs always start in the USA.

Quarterly layoffs and reorganizations indicate that the Leadership Team (LT) keeps trying things that don't work. Somehow, people manage to get their jobs done in spite of this.

The LT conducted a focus team for the survey with the intent to get more good survey responses. The focus team was told at the outset not to bother evaluating any questions that were LT related, just make suggestions for what people at our level could do to help. Management also had a shadow team who the original focus team was unaware of, that filtered the suggestions made so not to offend the LT. 

Upper level executives keep disappearing from the company, but the ones who need to go are still there at the highest levels. 

The car consortium who owns the company had promised not to interfere in our daily operations when they bought the company, but they are always interferring. I have heard in meetings many times that we have to stop what we are doing and work on something for one of the owners.

 Getting promoted from within is nearly impossible. Make sure if you accept a job here, you get the salary you want and you are hired in at the level you want to be at 5 years from now. Then at the end of 5 years, you may be ok."
HERE Technologies,5.0,"Oct 7, 2022",Good Company,Director,Current Employee,,Great people makes for a really nice culture Interesting technology Good work Great benefits and good compensation Leadership cares for employees and the overall impact to society,Tends to struggle with the macroeconomics Needs to grow
HERE Technologies,4.0,"Oct 31, 2022",Great company to work for if you have family and kids,Manager,Current Employee,,"well paid, benefits, work-life balance",no promotion/ no career path constant re-orgs
HERE Technologies,3.0,"Sep 13, 2022",Benefits,Project Leader,"Current Employee, more than 8 years",,"Working from home allows you to have a good balance in your personal life and work.
Good Benefits","The salary is below the market, and it is the main reason for staff turnover."
HERE Technologies,5.0,"Jul 13, 2022",A  fun and very interesting company to work for...,Lead Software Engineer,"Former Employee, more than 3 years",,"* They use a highly efficient and well executed application of Agile methodology
* Everyone's ideas are heard as part of the day-to-day processes
* Annual hack-a-thons were great source of innovation, education and team building
* They are using the latest big-data and streaming technologies
* You can't help but learn new things every day",* Had some funding conflicts which held back certain projects that needed to be done.
HERE Technologies,5.0,"Nov 1, 2022",Great company & culture,Business Operations Analyst,Current Employee,,Great work-life balance Good company culture,There is constant change and re-orgs
HERE Technologies,3.0,"Sep 27, 2022",Eh...there are better options,Sr Systems Engineer,Former Employee,,Good remote work policy and unlimited pto in the United States,"Constant turnover and reorganization, no clear path forward, very top heavy and limited career advancement"
HERE Technologies,5.0,"Oct 26, 2022","Cool Technology, great people",Biz Dev Director,Current Employee,,Awesome place to work and learn,Difficult COVID situation impacts this industry
HERE Technologies,1.0,"Sep 22, 2022",Research before joining,Product Manager,"Current Employee, more than 5 years","Chicago, IL",Great customer roster and exciting market space.,Plans for automation and scale have been executed poorly and in the wrong sequence. This has created a high pressure environment with slow progress.
HERE Technologies,5.0,"Oct 10, 2022",sales,Sales,Current Employee,"Chicago, IL",great managers who care a lot.,no cons at the moment
HERE Technologies,3.0,"Jun 6, 2022","It was great, until the regime changed",Technical Product Manager,"Former Employee, more than 3 years",,"Executive leadership managed the company through covid well. They began monitoring the situation and beefing up their IT systems weeks before the pandemic began and swiftly transitioned everyone to work from home. 

Here also had a very inclusive culture.",Gender diversity among leadership has gone backward quite a bit during the past 2 years. A toxic good old boy culture has taken hold at the VP level.
HERE Technologies,5.0,"Oct 7, 2022",nice,Anonymous Employee,Current Employee,,"easy sometimes, kind of fun sometimes","hard, but worth it sometimes"
HERE Technologies,4.0,"Apr 2, 2022",Not a Bad Place to Work,Head of Regional Marketing,Current Employee,,A very international environment where you work with people in many different countries and cultures.  A European POV in terms of how employees are treated - very generous time off and paid holidays.,"A difficult place to get things done - the organization tries, but the various groups are a bit silo'ed.   Also some decline in the Automotive business due to Google / Apple and the company has pivoted to focus on other industries but is a ways off for meaningfully breaking into those industries."
HERE Technologies,4.0,"Nov 17, 2021",Great people and company culture,Senior Product Manager,"Current Employee, less than 1 year","Chicago, IL","In the 3 months I have been at HERE, what stands out most is the people. There is a great culture that is focused on the customer and getting stuff done. Everyone has been very willing to go out of their way to help me get onboarded and contributing as much as possible.

The work is interesting and fast paced - which I like. Cool technology and opportunity to work with some of the top automotive and technology companies around the world.

The company is very global and flexible with working remotely.","The usual challenges of trying to do as much as possible with limited resources. 

At times, you may need to join meetings pretty early (6am) or in the evenings, depending on the location of teammates and customers you are working with."
HERE Technologies,2.0,"Aug 10, 2022","Poor work environment, incompetent management",Software Engineer,"Current Employee, more than 1 year","Chicago, IL","Flexible time off policy, decent benefits","Engineering team is completely overworked, often clocking more than 60 hours a week. This is not helped by the line managers, who refuse to delegate tasks."
HERE Technologies,5.0,"Aug 30, 2022",Team Corporate Culture,Sr AE,"Former Employee, more than 3 years","New York, NY","HERE offers a strong team environment with good training, cross selling and collaboration.",Innovation and product development lags behind the competition.
HERE Technologies,4.0,"Sep 8, 2022",Sales,Sales,Current Employee,,Pros include the people you work with.,Constant change in leadership and focus.
HERE Technologies,2.0,"May 7, 2022","Lots to learn, but management is confused",Engineer,"Former Employee, more than 5 years","Berkeley, CA","Benefits, work life balance, great co-workers, start-up mentality, and flexibility to get work done. The product that they were making was great, but management has no idea of how things work.","Management, CEO, growth, EVERYONE is underpaid for what they do, political, takes MONTHS to get something approved, and future of company and job. Lots of people leaving, and not enough being hired to fill the empty positions."
HERE Technologies,3.0,"Mar 24, 2022","Nice people, poor outlook",Business Operations Manager,"Current Employee, more than 5 years","Chicago, IL","Smart, kind people. Theoretically interesting problems to solve. Good work life balance.","Strategy seems haphazard and none of the goals set in the last 5 years have come to fruition. Long term outlook seems dubious. Pay has been stagnant since before covid and was not top of market to begin with, now lagging far behind. Bonuses canceled last few years."
HERE Technologies,4.0,"Jun 2, 2022",business development and managing accounts,Account Executive,"Current Employee, less than 1 year",,"Excellent collaborative environment
There is a lot of interaction from with the team and support from the management.",Deluge of information that is hard to process quickly and timely in order to get the work done.
HERE Technologies,3.0,"Aug 2, 2022",Good Work/Life Balance,Sr. Director,"Current Employee, more than 10 years","Chicago, IL","Exciting space, good colleagues, very international","Company struggling, strategy not working"
HERE Technologies,4.0,"Aug 3, 2022",Nice Place to Work,Database Administrator,Current Employee,"Chicago, IL","Good culture
Good location
Good technology",Seems to be in constant struggle to find a hold with developers
HERE Technologies,3.0,"Jun 20, 2022",Lots of change,Anonymous Employee,"Current Employee, more than 5 years",,Right now l don’t have a lot of positives other than remote work.,Lot or organizational change. Never allow changes enough time for changed to manifest results. Then leadership will implement more change. It a vicious cycle.
HERE Technologies,2.0,"Feb 11, 2022",If considering marketing you’ll be hugely disappointed,Marketing Leader,"Former Employee, more than 3 years",,"Great work life balance, decent pay but falling behind in relation to other tech companies, opportunities to make things happen if you have the right leaders",Incredibly stubborn leadership. Not at all data driven and certain teams like marketing is very toxic. Huge attrition in the past months and skepticism all around.
HERE Technologies,4.0,"Aug 10, 2022",Innovative,"Director, Innovation",Former Employee,,"Interesting field, Good work/life balance","Lots of restructuring, uneven change management strategies"
HERE Technologies,4.0,"Jul 15, 2022",Old Tech Company,Manager,Former Employee,,They have pretty good salary raises. I upped my salary 40% over 3.5 years,Still unsure if anyone actually does anything of value
HERE Technologies,4.0,"Jul 16, 2022",nice,IT Project Coordinator,Former Employee,,"all goood, nice company to work, new techy projects","nothing bad, culture is good. Friendly environment"
HERE Technologies,4.0,"Jul 25, 2022","Great experience, good people",Lead Software Engineer,Former Employee,,Good people to work with,"Company not meeting revenue goals
Company kind of directionless"
HERE Technologies,4.0,"Feb 16, 2022","Ups and downs, but some good people",Engineering Manager,"Current Employee, more than 8 years","Carlsbad, CA","Great people to with with.
Reasonable work-life balance.","Upper leadership/management is occasionally good, but mostly weak/bad.
Mediocre compensation.
2020 was a terrible experience for most people as management pushed unreasonable expectations and treated people poorly and provided ineffective guidance. In 2021 they made some changes, backed off and were more reasonable."
HERE Technologies,4.0,"May 18, 2022","Great technology, but can management execute?",Anonymous Employee,"Current Employee, more than 5 years",,"WLB
Great geospatial tech
Good colleagues across the world","Upper management is clueless, mistaking vision for the ability to execute and focus. 
Layoffs every year."
HERE Technologies,4.0,"Jun 10, 2022",x,Field Manager,"Former Employee, more than 5 years","Chicago, IL","Innovation, great team members and teamworking, salary",Timing to take decisions due to global agreements
HERE Technologies,5.0,"May 4, 2022",So So company,Finance,"Current Employee, more than 1 year","Chicago, IL",Very laid back office and organization,Terrible management at the organization
HERE Technologies,2.0,"May 26, 2022",Don't join,Anonymous Employee,"Current Employee, more than 10 years",,Not sure i can think of any to be honest,"Terrible management, no career growth, no respect for employees, underpaid"
HERE Technologies,2.0,"Jun 6, 2022",Okay,Anonymous Employee,"Current Employee, more than 3 years",,good work life balance overall,"Unstable, hard to understand what direction company is going in"
HERE Technologies,3.0,"Mar 20, 2022","Great Teams & Work-Life Balance, But a Troubling Future",Anonymous Employee,"Current Employee, more than 5 years","San Francisco, CA","Smart, kind, creative teams 
Wide suite of location intelligence solutions
Great work/life balance","Out of touch executives - no clues on current market place
Lack of vision
Questionable financials"
HERE Technologies,1.0,"Jun 23, 2022",PROS AND CONS!,ANNOTATOR I,"Former Employee, more than 1 year",,"1. Good insurance
2. Work from home","1. Pay is not worth it BIG TIME
2. Evaluation methods are not comprehensive
3. No chance to improve through meetings or conferences/gatherings
4. Poor management"
HERE Technologies,3.0,"May 19, 2022",Diversity,Lead-System Analyst,"Current Employee, more than 10 years",,get to meet people from all over the world,May get stuck depends on your role and team
HERE Technologies,3.0,"Apr 22, 2022","Great people, lacking leadership",Senior Quality Analyst,"Former Employee, more than 10 years",,Most of your colleagues are great to work with. Dedicated and kind.,"Annual reorgs, biannual layoffs. The company seems to be having difficulty achieving its objectives."
HERE Technologies,3.0,"May 20, 2022",Great Benefits Package,Senior Quality Specialist III,"Former Employee, more than 8 years","Chicago, IL","Great benefits package
DTO
Remote work during the pandemic",Lack of career growth and silos.
HERE Technologies,4.0,"Mar 18, 2022","Great culture, but mgmt turnover was frequent",Senior Technical Project Manager,"Current Employee, more than 8 years","Chicago, IL",People are great. We all had teammates willing to get the job done.,"Exec mgmt turnover, focus on the Automotive industry for most of the revenue has not been kind the last months of Covid"
HERE Technologies,4.0,"May 19, 2022",Good,Anonymous Employee,"Current Employee, less than 1 year",,Nice technology stack to work on,Lots of re-organization are happening
HERE Technologies,4.0,"May 5, 2022",great place to work,Senior Legal Counsel,"Former Employee, more than 1 year","Chicago, IL",Great people and exciting tech industry,European company that doesn't alway understand US issues
HERE Technologies,3.0,"Mar 18, 2022",HERE Technologies Review,Lead Software Engineer,"Former Employee, more than 8 years","Seattle, WA",Good benefits including 4% (used to be 8%) 401K match.,"Switched to unlimited PTO.
No investment into employee career / education / growth.
Emphasis on cost savings often over innovation and reach.
Management and oversight can limit autonomy at team level."
