Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Refinitiv,5.0,"Oct 29, 2023",PRS Team,Pricing Specialist,"Current Employee, more than 1 year","New York, NY",Introduces you to the financial word very quickly,Very technical and can be difficult to learn
Refinitiv,3.0,"Mar 7, 2024",sales at Refinitiv,Sales Executive,"Former Employee, more than 3 years","New York, NY",Large presence in the financial industry,Lack of nimbleness to execute strategic initiatives
Refinitiv,4.0,"Feb 9, 2024",Good company to work,Software Engineer,Former Employee,,"Work life balance
process oriented",delayed released process and less agile
Refinitiv,4.0,"Jan 15, 2024",Good place to work,Director,"Former Employee, more than 5 years","New York, NY","Work life balance, generous PTO","Often slow moving, bureaucratic and heavy focus on cost"
Refinitiv,3.0,"Feb 4, 2024",Good work life balance,Software Engineer,Former Employee,"New York, NY","Not busy, friendly colleagues, 401","Old technology, not too much cloud service"
Refinitiv,3.0,"Jan 21, 2024",quite unclear direction,Specialist,Current Employee,,"transition is wide reach, globalised company, wide product range",offshore to lower cost regions
Refinitiv,2.0,"Jan 10, 2024",Low Employee Morale,Account Manager,"Current Employee, more than 3 years","New York, NY",Established client base. Dominant vendor.,Long hours. Tons of turnover. Poor hiring/planning decisions.
Refinitiv,3.0,"Oct 10, 2023",Not the place for career growth,Customer Success Manager (CSM),"Former Employee, more than 5 years","New York, NY",The people are the best reasons to get to work each day,There is minimal career growth with people leaders coming mainly from other companies.
Refinitiv,3.0,"Oct 25, 2023",CSM Review,Customer Success Manager (CSM),Former Employee,"New York, NY",Working directly with customers. Flexible WFH.,Career path. Professional / career development.
Refinitiv,4.0,"Aug 8, 2023",Good work life balance,Senior Correspondent,Current Employee,"New York, NY",Longest PTO I’ve ever had (25 days),Many leadership changes and IT system is hard to navigate
Refinitiv,5.0,"Aug 3, 2023",Great Workplace,Evaluator,Former Employee,"New York, NY",Really nice Work life Balance,Things need to move faster
Refinitiv,1.0,"Oct 11, 2023",Just Don’t,Customer Success Manager (CSM),"Current Employee, more than 3 years","Boston, MA",Some good colleagues who can commiserate,"Pay, management, old infrastructure, complete lack of concern"
Refinitiv,1.0,"Aug 3, 2023",Best sales people should stay FAR away,Sales Manager,"Current Employee, more than 1 year",,Good place to start your career and learn about an important market.,"Clueless sales leadership. Weak comp plans, quotas are ridiculously high which explains why so few hit their numbers. Good reps quickly figure out that it's impossible to make money and leave for better places. HR is total joke and will waste a huge chunks of time with their silly training."
Refinitiv,4.0,"Jun 13, 2023",good growth,Account Manager,"Former Employee, more than 3 years","New York, NY",sales pipeline is solid with lots of offerings,management is elusive and unapproachable
Refinitiv,1.0,"Jul 26, 2023",Fabulous,Architect,"Current Employee, more than 3 years","New York, NY","Fabulous Work Environment, Awesome work. Great Talented Team, Inspiring Managers. I loved the3 years I spent here, but was a consultant for a limited time.",Widespread Global team so sometimes you need to cope with the odd hours.
Refinitiv,3.0,"Jul 25, 2023",Management,BDR,Former Employee,"New York, NY",Decent pay and flexibility with work from home.,Fairly poor tech stack accompanied with a quota that’s not reasonable.
Refinitiv,5.0,"Apr 19, 2023",Great company,Solutions Consultant,"Former Employee, more than 3 years","New York, NY",Great culture the company retained a culture of small collaborative groups.,lack of conference rooms where to huddle and meet
