Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
World Wide Technology,1.0,"Feb 10, 2024",Very backwards company culture,Anonymous Employee,"Former Employee, more than 3 years","Maryland Heights, MO",Nice office space and good healthcare,"Pretty much everything else 
- pay was well below market rate. They say they benchmark against the market, but they give raises of 1-2% and when I left the company, I had been searching for a while and had gotten 5 different offers over the course of my year's job search and ALL of them were paying 25-35% higher than WWT. 
- very nepotistic, boys club mentality. High bonuses for execs of millions of dollars while refusing to give raises to the majority of employees that even keep up with the rate of inflation. 
- do not invest in resources. While I was working at WWT in the corporate Maryland heights office, the company won a large contract and didn't properly staff the warehouse to accommodate the shipments. Corporate execs then proceeded to shame the employees at the Maryland heights office to work their 8-5 desk job, then go work a shift at the warehouse in edwardsville from 6pm-11pm to pack boxes because they didn't hire enough workers. This was for no pay or benefit and they called it ""volunteering"" to fulfill a many-millions dollar contract that WWT was getting paid for. When people didn't sign up to ""volunteer,"" management accused people I worked with of not being team players. 
- the company spends money on very showy events like their Global Sales Meeting, where they fly out 1500 people from various sales/sales support positions to somewhere like Vegas to stay at a hotel like the Cosmo. Employees are forced to go, but then forced to SHARE ROOMS with coworkers. I knew people that had to share a hotel room with their bosses. No option was given to not attend the conference, and if you wanted to not share a room with a coworker/boss, WWT forced you to pay for your own accommodations. Very inappropriate and weird, especially since the bathrooms at the Cosmo have windows into the hotel room, so to shower, you had to coordinate a time with your roommate so they wouldn't be in the room while you showered and still would fear that they would walk into the hotel room and see you showering. The company spends money on things that don't matter while skimping on things like basic accommodations for a mandated work trip.

overall, this company does not have its priorities in line and needs to prioritize its employees rather than ONLY profit."
World Wide Technology,1.0,"Feb 4, 2024",Not a great place to work,Software Quality Advocate ,"Former Employee, more than 5 years","Saint Louis, MO","They have some of the best talent that can be found around St. Louis.
It is a great place to hone your skills for your next opportunity.
Excellent medical.","Management expects cult like behavior. 
They berate employees into filling out the survey that qualifies them as a great place to work.
No clear path to grow.
Pay is below average.
They claim to care about their customers when laying off individuals with critical knowledge on projects."
World Wide Technology,5.0,"Jan 30, 2024",Great place to work!,Client Manager,"Current Employee, more than 8 years",,Great place to work; great leadership at the top; passion for partnering with customers,"Just your every company growing pains, but always improving"
World Wide Technology,4.0,"Jan 26, 2024",Great Benefits,Senior Consulting Systems Engineer,"Current Employee, more than 3 years","Dallas, TX","The leadership genuinely cares for you 
The benefits are great

Usually on the forefront of technology","Career Growth can be very slow 
Corporate hierarchy always changing
Leadership realignment and shuffling extremely common"
World Wide Technology,1.0,"Feb 27, 2024",Culture has eroded in recent years,Devops Engineer,"Former Employee, more than 5 years",,Good health insurance and remote work policy.,"Company is unable or unwilling to focus on engineering consulting service offerings, so anyone working in this branch of WWT is at extreme risk of sudden RIF when quarterly numbers don't look great."
World Wide Technology,5.0,"Jan 14, 2024",Really is a great place to work,Quality Manager,"Current Employee, more than 3 years","Edwardsville, IL","Very positive work environment, growing company, a lot of opportunity for growth, benefits are amazing","Company is growing fast, so there are growing pains along the way."
World Wide Technology,2.0,"Jul 17, 2023",Cult of Personality,Senior Systems Architect,"Former Employee, more than 3 years","Los Angeles, CA","The benefits have gone down hill every year, but they are mostly company paid, so you can't even complain. They do this on purpose. If your local to STL, you gain more benefits with this. For my position, pay was good. As a whole, the company doesn't pay well and relies on cheaper labor. Some good and friendly people at the ground floor levels. It's when you get closer to corporate that it's true colors show.","The have and the have nots. I have been to STL a few times and met many good workers in the warehouses. It's factory work for the most part, but they will be incredibly jealous of you for travel and pay after you start talking to them. It's a mixed bag. They heavily rely upon being black owned, yet in four years, I never saw the ""founder"" nor heard his name until BLM and Juneteenth came around. You would be surprised to know he existed at all, but they promote the heck out of it now. It doesn't really matter. WWT has a cult like following internally, until you begin to see the cracks in the foundation. Silicon Valley of STL, never quite worked out. They waste a heck of a lot of money on the if you build it motto. It's a cut throat world, and WWT will burn anyone who jumps in their way."
World Wide Technology,1.0,"Feb 26, 2024",Selling Jobs Overseas,Senior Software Engineer,Former Employee,,Challenging and creative work when they can justify their price to the client,Intent to increase the workforce to be higher international presence by laying off US workforce
World Wide Technology,5.0,"Jan 12, 2024",INCREDIBLE COMPANY,Project Manager,"Current Employee, more than 3 years","California, MD","Fantastic Leadership
Work life balance
Amazing benefits",None that I can think of
World Wide Technology,5.0,"Nov 22, 2023",Great Place to Work,Technical Solutions Architect,"Current Employee, more than 3 years","Saint Louis, MO",There is a ton about WWT to love. This is a great place to work. Good people and a company that will challenge you.,"They talk about the culture, The Path, but leadership doesn't live up to the culture anymore. It has morphed into something different."
World Wide Technology,4.0,"Jan 23, 2024",Inclusive Environment,Manager,"Current Employee, more than 8 years","Saint Louis, MO",Collaborative amongst teams across company,Updating division names or group orgs can make it hard to keep up changes.
World Wide Technology,3.0,"Oct 24, 2023","Overall a great org, but pay is woefully missing from the larger conversation",Anonymous Employee,Current Employee,,"WWT has some of the best people you could ask to work with. The health benefits are good, and management has embraced the workplace flexibility technology creates.","Workers are getting absolutely crushed on several economic fronts. For a company that boasts revenue in the several billions, providing salary increases that are at least 6-10% (at the very least) is not asking for much. Unfortunately, no amount of culture initiatives or “perks” can outweigh the sheer stress and uncertainty your workers experience when they are struggling to make ends meet through no fault of their own. There is more than enough money to pay your workers more, retain solid benefits and continue operating as a profitable company."
World Wide Technology,4.0,"May 12, 2023",Hit and miss,Operations Supervisor,"Former Employee, more than 3 years","Edwardsville, IL",Overall the company is really good. Especially for the IT/Office side.,"Supply chain is lacking alot. Supervisors get their hands tied behind their back by managers. Executive management below the Jeree level doesn't make an effort on the floor, they barely walk around and really only know the best/worst workers by name/face. They don't really communicate with the other 95% of the work force. When they do walk the floor it's almost like they're subjecting themselves to something below them. Body language speaks alot about them. Not every NAIC/Program is equal. You can have awesome leadership in one area but terrible in another. Executive team should shadow their leaders more consistently to find where the supervisors/managers are lacking. The office/IT part of the company is treated differently than supply chain. I know this from GROW and communicating with them. Their leaders issues are nowhere near the leaders issues in supply chain and they always act shocked when we discuss that."
World Wide Technology,5.0,"Jan 23, 2024","Great company, love the culture!",Inside Sales Representative,"Current Employee, more than 3 years","Tampa, FL",Great place to work foreal!,Needs to pay sales ops more!
World Wide Technology,3.0,"Feb 19, 2024",Marketing Intern,Internship,Former Employee,"Saint Louis, MO","Great resume builder for interns looking to gain professional experience.
Flexible schedule
Great mentors",Lack of creative jobs available.
World Wide Technology,4.0,"Jan 24, 2024",Good company,Material Manager,"Current Employee, more than 5 years","Saint Louis, MO",Good benefits and good people,Pay range isn’t the best
World Wide Technology,3.0,"Oct 10, 2023",Overall decent,Associate Project Engineer,"Current Employee, more than 5 years","Edwardsville, IL","Professional Autonomy is nice, we are not micromanaged Overall day to day operations are run well within Project Engineering","Pay range is quite low, they have reduced the pay ceiling on a number of Project Engineering jobs as well. Each position within my department had their ceiling dropped by 10-20k. Pay raises not well defined but seem to be getting better? Normally it is just a flat 3% without wiggle room regardless of performance, though this seems to be improving somewhat. Only 1 year has been performance based so far, lets hope this is a trend. There are two companies at WWT. The warehouses/lab, and then the offices. They have -vastly- different cultures, with warehouse/lab being treated only as an expense not a value driver. Lack of a professional certification program, this is in the works, but has been for over 2 years. At some point it just becomes more ""wait and you'll see!"""
World Wide Technology,5.0,"Jan 20, 2024",Great Company,Program Manager,Current Employee,"Saint Louis, MO","Fantastic culture, benefits and growth.",High level of performance expected.
World Wide Technology,5.0,"Jan 12, 2024",Great culture,Business Development,"Current Employee, more than 8 years","Saint Louis, MO",The work life balance is supreme,Management sometimes shows favoritism that is detrimental to career growth
World Wide Technology,5.0,"Jan 11, 2024",Great Place,Senior Engineer,Current Employee,"Saint Louis, MO","Great culture and benefits, focused on a great place to work for all.",Consistent restructuring makes upward mobility difficult
World Wide Technology,4.0,"Jan 16, 2024",Great company,Production Technician I,"Current Employee, more than 3 years","Edwardsville, IL","Decent pay
PTO Accrual
Outstanding Benefits",Managers definitely need to be improved upon.
World Wide Technology,5.0,"Jan 10, 2024",Amazing Company,Sr Material Planner,"Current Employee, more than 5 years","Saint Louis, MO","Benefits, 401K, work life balance",Little to nothing to complain about.
World Wide Technology,5.0,"Jan 10, 2024",Great company,Senior Network Engineer,"Current Employee, more than 1 year","Montgomery, AL","Work culture 
Training opportunities
Management",Salary isnt disclosed to employees
World Wide Technology,5.0,"Jan 7, 2024",Company Review,Program Manager,"Current Employee, more than 8 years","Saint Louis, MO",WWT is a 10 of 10 company.,Continue to focus on employees.
World Wide Technology,5.0,"Jan 3, 2024",One of the best,Network Engineer,"Current Employee, more than 1 year","Phoenix, AZ","Amazing health insurance benefits, good PTO, solid corporate culture.",Some employee churn due to salaries
World Wide Technology,4.0,"Jan 6, 2024",Good Place to Work,System Administrator,"Current Employee, more than 1 year","Maryland Heights, MO","Work Life Balance
Insurance
Flexible Schedule
PTO
401K Match","Low paying
Not all Remote"
World Wide Technology,4.0,"Dec 18, 2023",work is work,Technician,"Current Employee, more than 3 years","Edwardsville, IL","easy job, they will pay us to sit during slow season.","leadership lacks integrity, they play favorites. they also do rules for thee and not for me."
World Wide Technology,4.0,"Jan 2, 2024",Pros,Anonymous Employee,Former Employee,,Many. I would 100% recommend this company,None - pretty good company in my opinion
World Wide Technology,5.0,"Jan 3, 2024",Great Culture,Senior CSE,"Former Employee, more than 3 years","Chicago, IL","Culture, Team, Technology, Customers, Benefits","isolation, slow, division of labor"
World Wide Technology,5.0,"Jul 25, 2023",The Best Employer I've ever worked for..,Resource Manager,"Current Employee, more than 1 year","Saint Louis, MO","WWT has always made its people a priority and it shows. The benefits are outstanding, management is always actively seeking out how they can be better. In my 1.5 years here so far, I have seen the company take action on so many suggestions and employee feedback. They truly listen and are doing all that they can to be a top employer.","In non sales roles it can be difficult to achieve a salary at or above market rate. If you can find a way to achieve the $$ you want through bonuses and other options, there is potentially other ways to get to where you want to be, but it can be a challenge. You should look to factor in yearly raises as well, and see that you can build to market rate and beyond within a few years. The benefits are well worth the hit to the pay, especially if you are looking to have or start a family."
World Wide Technology,4.0,"Dec 21, 2023",Overall good company,Senior Software Developer,"Current Employee, more than 5 years","Denver, CO",Good leadership in general and good benefits,"Tied to the work that is brought in, whether it fits your interests or not"
World Wide Technology,5.0,"Oct 16, 2023",GPTW,Asset Management Analyst,"Current Employee, more than 5 years",,"I have enjoyed working for world wide every day I come to work. There truly hasn't been a ""Bad"" day on the job. The benefits are unmatched here, no more than $25/mo for a single person being insured medically.",Starting in the warehouse can be a challenge. Once you move past that you will truly see how awesome this company is to work for.
World Wide Technology,2.0,"Oct 31, 2023",Not sure who they want to be,Business Development Manager,"Former Employee, less than 1 year","Washington, DC",Good compensation. Great benefit ideology.,"WWT is a solid company on firm financial footing. However, each time they say they want to get less-transactional and more strategic, they throw up all over themselves. Uncovering wedges to pursue on large solicitations takes vision and strategy. They're still stuck in the, ""We can't do that"" phase. Also a very nepotism based culture. They don't even pretend to hide it. Be careful."
World Wide Technology,5.0,"Dec 14, 2023",Great,Order Manager,"Current Employee, more than 3 years","Edwardsville, IL",Great team environment to promote growth,Try your best not to get stuck in Labs
World Wide Technology,5.0,"Dec 15, 2023",Greatest company.,Cybersecurity Analyst,"Current Employee, more than 3 years",,This is the best place I’ve worked. The culture is amazing and I truly enjoy what I do.,Still new to cybersecurity but finding their place.
World Wide Technology,5.0,"Dec 5, 2023",Great Culture,Senior Inside Sales Representative,"Current Employee, more than 5 years","Saint Louis, MO",The teams band together and care about eachother,Salary can plateau at the high mark
World Wide Technology,5.0,"Dec 22, 2023",N/A,Inside Sales Representative,Current Employee,"Saint Louis, MO",Great place to work and great people,No cons at this tie
World Wide Technology,4.0,"Dec 7, 2023",Inventory Specialist,Inventory Specialist,Former Employee,"Edwardsville, IL","Benefits, fast-paced, great industry, potential opportunities, and locational convenience.","Management, communication, compensation, forced culture, and favortism"
World Wide Technology,4.0,"Dec 12, 2023",Great job,Internet Sales Manager,Former Employee,"New York, NY",Wornderful people and atmosphere - I really like to work there,"Management could inmprove, but overall is really great company to work for"
World Wide Technology,5.0,"Dec 15, 2023",Excellent Company - Great Leadership and Great Culture,Vice President,"Current Employee, more than 10 years","Saint Louis, MO",Great Culture - People First!,Nothing major to report on the cons.
World Wide Technology,5.0,"Mar 24, 2023",Hard Work but Rewarding,Manager,"Current Employee, more than 8 years","Saint Louis, MO","Great culture is constantly reinforced and work is being done to address a remote workforce. Executive Leadership is very accessible and offers many opportunities for you to provide feedback that is thoughtfully considered. There is a focus on training for anyone who seeks out opportunities and takes advantage of them. Flexible, remote working with the opportunity to get together in person allows for collaboration while still offering the ability to work without distraction. Executive Leadership is transparent with employees on both successes and challenges and has a high level of consistency in the mission and vision. The focus on Diversity and Inclusion feels genuine and is really just an extension of an already good program. Coworkers truly make this a great place to work.","Explosive growth has created operational silos. With such a high number of remote workers, the camaraderie and culture is harder to maintain to the same levels as before. Work life balance can be a challenge depending on your role."
World Wide Technology,4.0,"Dec 3, 2023",Good company but lots of competition,Account Manager,Former Employee,,Strong culture to get things done on your own.,Constantly get beat in RFP's for various reasons.
World Wide Technology,5.0,"Dec 13, 2023",Great Company with Great Benefits,Internal Auditor,Current Employee,"Saint Louis, MO","Benefits, Pay, 401K, Atmosphere, People",There are none that I can think of
World Wide Technology,1.0,"Jun 15, 2023",ha,Anonymous Employee,Current Employee,,uhhh nothing really yea no,"Working at a certain technology company was an absolute nightmare. The toxic work culture, excessive workload, poor leadership, lack of career growth opportunities, inadequate compensation and benefits, and outdated technology and infrastructure made it an unbearable place to work. The company claimed to value teamwork and collaboration, but it was all a facade as employees were pitted against each other in a cutthroat competition. The workload was overwhelming, with tight deadlines and unrealistic expectations, leading to burnout. The leadership was disconnected and ineffective, while career growth opportunities were limited. The compensation and benefits were subpar, considering the demands of the job, and the technology and infrastructure were outdated. Overall, it was a dreadful employment experience that should be avoided at all costs."
World Wide Technology,5.0,"Oct 27, 2023",Small Company Growing Big,"Sr. Manager, Operations","Current Employee, more than 10 years","Saint Louis, MO",Excellent leadership from Jim Kavanaugh and a lot of focus on the Employee being the most important part of the company,Some divisions stray from Corporate Culture and Values - message gets lost in upper-middle management. Internal Communication by some groups is terrible
World Wide Technology,4.0,"Dec 6, 2023",Not a bad jumpstart into tech,Inside Sales Representative,"Current Employee, more than 1 year","Chicago, IL","Good people, smart people, decent pay",Can be overworked with compensation not reflecting your workload
World Wide Technology,5.0,"Dec 5, 2023",Great company - great culture,Technical Recruiter,Former Employee,"Saint Louis, MO",culture and benefits are fantastic,Pay is not competitive unfortunately
World Wide Technology,5.0,"Nov 17, 2023",Great Place to Work,Senior Solutions Architect,"Former Employee, more than 3 years",,Big Company with small company feel; Competitive compensation; Solid back office tools,Integrator/reseller with heavy focus on a single OEM
World Wide Technology,5.0,"Nov 14, 2023",Best company I've worked with,Project Manager,"Current Employee, more than 1 year",,Really great benefits and tons of PTO. Great colleagues; I never feel like I am on my own to solve all the problems.,"Some processes are burdensome, but really, not many cons."
World Wide Technology,5.0,"Sep 19, 2023",Best place I've ever worked,Account Manager,"Current Employee, more than 8 years","Saint Louis, MO","- Account managers who put in the hard work can make a very good living - Leadership continues to pump tens of millions in annual investments into capabilities that provide competitive advantage and unique value to customers (examples: Advanced Technology Center; Cyber Range; AIDN; global supply chain) - Respectful, inherently decent people from the top down",- Poor performers (managers and individual contributors) can hang around too long - Consulting/Professional services delivery requires constant vigilance by account teams
World Wide Technology,4.0,"Nov 29, 2023",5 Year Employee Review,Director,Current Employee,"Saint Louis, MO",WWT has great benefits for individuals or families.,I can't think of any at this time.
World Wide Technology,4.0,"Nov 30, 2023",Analyst Role,Associate Data Scientist,Former Employee,"New York, NY","-Good exposure
-Cutting edge technology","- Poor working hours
- Compensation little lower than the rest"
World Wide Technology,5.0,"Nov 1, 2023",Great Company To Work For,Collaboration Engineer,Current Employee,,Work Life Balance Amazing. Hybrid Environment. Health Benefits and 401k PTO and Flexibility The Culture and People,Pay is very low compared to other companies unless you put your time in or want to job hop.
World Wide Technology,4.0,"May 18, 2023",Don't Drink The Kool-Aid,Senior Contract Specialist,"Former Employee, more than 1 year","Alden, NY",Benefits = AMAZING // Warm and Inviting Culture // Compassionate Management,Use and Abuse Mentality //  Lack of Recognition  // Lack of Respect from Sales  //  Limited Growth Potential  //  Unfair Bonuses
World Wide Technology,1.0,"Jan 29, 2024",not good,Buyer,"Current Employee, more than 8 years","Saint Louis, MO",Great people to work with,Leadership is not good and does not truly care
World Wide Technology,5.0,"Nov 17, 2023",Great Place To Work,Senior PMO Manager,"Current Employee, more than 10 years","Saint Louis, MO","Culture, Culture, Culture. Leads to very engaged employees.",Extreme growth challenges but good problems to have.
World Wide Technology,1.0,"Nov 26, 2023",The worse employer I have ever had the displeasure to work for!,Architect,"Former Employee, more than 1 year",,"When you don’t have to interface with management (managers, directors, VP’s, etc), great peers and colleagues.","Where do I start….I came to WWT because they had a minority owner in David Steward. I, for some reason, thought this would be a racially diverse company, from management to the engineering staff, with a plethora of opportunities to advance your career; however, I was completely wrong! There were things that were done to me over the course of 6-8 months of my tenure at WWT that were unbelievable. I was accused of aggressive behavior racially synonymous with a certain minority group. I was accused of unprofessional behavior by certain account teams and management despite their being no evidence to support these assertions. Management was unsupportive despite there being plenty of evidence to support my claims of what I was experiencing as racial microaggressions. Management loved the terms, “coach them up,” and “right seat on the bus,” which only applies to the majority. There’s so much I dealt with in my short tenure at WWT, and despite being technically “laid-off,” I declined the severance out of principle. I wanted nothing from a company that treats minorities in the way I, and others were treated. I was offered a couple options, #1 was totally disrespectful and not really an option, and #2 was resignation with severance, I chose neither. I’m extremely blessed to no longer be at WWT. The stress from this situation added 5 years to my life that I can’t get back. I’ll leave with this final note, I only experienced these issues within a certain group at WWT. I’m not sure how the rest of the company is/was, but under the conditions I described, I’m glad I didn’t stick around to find out. These are my opinions derived through my experiences with the company. The great thing is that I have all of this well documented. I started capturing it early on in the process as part of my own professional therapy session. I’m not sure what I’ll do with the information, but I will show it to my children as they need to know what to expect when they enter corporate America."
World Wide Technology,5.0,"Nov 1, 2023",Good company to work for,Buyer,"Current Employee, more than 3 years","Saint Louis, MO","Great benefits, good culture, mostly remote.",Hard to get the pay you want.
World Wide Technology,5.0,"Jul 22, 2023",Strong team culture,Managing Consultant,"Current Employee, less than 1 year","New York, NY","In the short time I’ve been here there is clearly a strong team culture focused on achieving results. Unlike other tech companies, there’s a lot more understanding and patience for folks to learn from their mistakes and get support to do better. One thing that will",It’s a bit scary how much the company relies on power point and spreadsheets for a lot of internal processes. It feels a bit inefficient but building strong relationships across the firms help counteract that.
World Wide Technology,5.0,"Oct 5, 2023",FP&A Project Analyst,Project Analyst,"Current Employee, more than 3 years","Saint Louis, MO",Great people Great work/life balance Fully remote Great benefits,Compensation is the only con other than that everything is great here. It truly is a great place to work
World Wide Technology,4.0,"Oct 20, 2023",Great company to work for,Technical Solution Architect,Former Employee,"Washington, DC","work life balance, great benefits, friendly environment,","layback, silos, lots of talking but lacking the ability to execute"
World Wide Technology,5.0,"Sep 15, 2023",Great place to work,Technician,"Current Employee, more than 8 years","Saint Louis, MO",Worldwide typically hires with their core values in my so when people come on board it’s like a big family because we all share the same values,"It can be hard to move around and get promoted, because typically people don’t move from their current positions"
World Wide Technology,4.0,"Oct 11, 2023",WWT Review,Senior Manager Order Management,"Current Employee, more than 3 years","Saint Louis, MO","Great people, culture, benefits and flexibility",Technical (systems and process) knowledge is expected at all levels
World Wide Technology,4.0,"Apr 18, 2023",A stepping stone but not a fantastic entry point,Data Center Technician,Current Employee,"Maryland Heights, MO",Good upward mobility if you can get into a technology position Decent Benefits The best managers I've ever had are in their data center department Fantastic training options Decent networking opportunities,-It's incredibly difficult to go anywhere if you start in any warehouse location -A lot of the warehouses have extremely poor management -very difficult to utilize the training opportunities at the lowest level due to being in a production role.
World Wide Technology,4.0,"Apr 22, 2023",Unfortunately an Old Boys Network for a majority Boack owned company,Anonymous Employee,"Former Employee, more than 5 years",,"Great culture, helpful Engineers and staff. Great healthcare and training. Excellent projects and work","Majority of those in upper management are of the same type. They bring their own and promote only certain types. Moving up REGARDLESS of how great an Engineer or leader you are, is difficult. Meritocracy did not apply for some. WWT was not always like this; I was there long enough to see this ugly transformation. Sad because Jim and Dave are nice people BUT I cannot say the same for the managers. You would never know it was a majority Black owned company. Sad and discouraging. Forgot all the stuff about Great Place to Work. It is pushed for PR reasons . May be great for the Old Boys Network"
World Wide Technology,3.0,"Oct 23, 2023","Lots of variability and customization, which is good and bad",Senior Program Manager,Current Employee,,Great leadership at VP+ levels; brilliant peers doing good work; great work life balance; good pay and PTO,Onboarding is insufficient; your learning depends on you networking; not much transferability between programs and projects because of high customization to client needs; not much documentation and formal traning
