Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Veritas Technologies,5.0,"Feb 23, 2024",Teamwork,Project Manager,"Current Employee, more than 10 years","Santa Clara, CA",Great colleagues. Great products. Great tools.,Nothing to add. There are no CONS.
Veritas Technologies,4.0,"Feb 26, 2024",It's a rollercoaster,Technical Support Analyst,Current Employee,,Good pay. Some good people to work with.,"Lot of turnover at all levels. Constant change of managers, tools, processes, rules. Frequent acquisitions and mergers. Not much concern for employee sanity, or work/life balance. Most holidays are worked and weekends are also worked on a 3wk rotation. Micro-management is the current theme."
Veritas Technologies,3.0,"Feb 10, 2024",Twelve years gone in an instant. ,Senior Technical Account Manager,"Former Employee, more than 8 years",,"Pay and bennies were decent. Teammates were ride or die. Some managers truly had your back. I genuienly liked working with the customers I had. Despite being a revolving door, Sales was generally helpful as well.","If there was a drinking game where the rule was to take a shot every time Leadership said the word ""Cloud"" on an all-hands, you would be hospitalized with alcohol poisoning in less than an hour. 

This company is on the way to becoming a proxy billing service for Microsoft. They do not have their own cloud infrastructure. It all goes through Azure. When Microsoft changes the rules, they have absolutely no control over it or say in it. 

If I ever hear someone use the term ""Customer Delight"" unironically again, I'm going to throw up. All they care about is numbers. Making customers happy means nothing. Some SVP or Director logs into PowerBI while they drink their coffee, and if the board isn't completely green, the managers get a nastygram. It's a call center. 

""Hey, I know this isn't your product, but I need you to take this four day training with broken labs and then immediately start taking cases. No, there isn't any extra compensation for this. Have you taken any cases yet?""

I'd hope to spend another ten years at this place. I was content with what I did, and I felt no need to climb any corporate ladders. I'd have been happy to retire. If the product I invested a decade of my life into hadn't been left to rot in hospice, it may have happened. As it were, it ended with no warning on an otherwise regular day.

My customers gave me a warmer sendoff than my manager did. That should tell you all you need to know. 

The only thing that truly matters to leaderships is making money for the VC firm that overpaid for the brand back in 2015.

All other priorities are rescinded. 

Crew expendable."
Veritas Technologies,5.0,"Feb 8, 2024",What Veritas offers to techies,Sr Principal Software Engineer,"Current Employee, more than 1 year","Santa Clara, CA",Lot of new cutting-edge Technologies to use and full stack development opportunities,None that I can think of
Veritas Technologies,5.0,"Jan 22, 2024",Excellent Company to Grow With,Sr. Director of Sales,"Current Employee, more than 10 years",,"Great opportunities to grow within the company, excellent team and very supportive and engaged executive leadership.",Competitive pressure is fierce but that’s the cost of being a leader in this space.
Veritas Technologies,3.0,"Feb 20, 2024","Great Place, no security",Program Manager,"Current Employee, more than 3 years","Santa Clara, CA","Great environment, work life balance.","Always scared of being a number, and RIF'd"
Veritas Technologies,3.0,"Feb 24, 2024",Frequent Change and Layoffs,Senior Financial Analyst,"Former Employee, more than 5 years","Santa Clara, CA","Friendly management, reasonable work/life balance. Nice facilities, benefits and perks including wellness reimbursement.","Frequent change, re-orgs and regular layoffs."
Veritas Technologies,5.0,"Jan 31, 2024",Great Team,Anonymous Employee,"Current Employee, more than 1 year","New York, NY",- Great Management / Team,- Pay could be higher
Veritas Technologies,5.0,"Jan 22, 2024",Great Culture,Director of Sales,Current Employee,,Great Culture and leadership and industry leading portfolio of products.,None that wouldn’t exist in a similar type tech company.
Veritas Technologies,3.0,"Feb 7, 2024",Unstable,Product Manager,Current Employee,,"Remote work available, work life balance","below standard raises, constant change in director level management means constant reorg/refocus/trying to change what has worked, layoffs that don't make sense. Lack of pathways for promotions.
Seems to be on the downhill."
Veritas Technologies,3.0,"Feb 15, 2024",Pays well,Cloud Account Executive,"Current Employee, more than 1 year","Baltimore, MD",Great people work at the company,Internal systems are bad and hard to use
Veritas Technologies,4.0,"Feb 12, 2024",Great Company,Senior Product Manager,"Current Employee, more than 8 years","Santa Clara, CA",Culture and people are great,Can be stressful with a lot of layoffs
Veritas Technologies,3.0,"Feb 7, 2024",Good Direction,Sales Representative,"Current Employee, more than 5 years","Virginia Beach, VA","solid investments in R&D, bright future",every system to run the company
Veritas Technologies,5.0,"Jan 7, 2024",Great company,Solutions Specialist,Current Employee,"Santa Clara, CA",Great management. Excellent benefits. Flexible schedule.,"My position is fully remote, which could be isolating at times."
Veritas Technologies,4.0,"Feb 10, 2024",Good work life balance,Software Engineer,Current Employee,"Santa Clara, CA","Good Work life balance.
No external pressure","No stocks, not many benefits"
Veritas Technologies,5.0,"Dec 1, 2023",Even more enthusiastic than with the start of my employment,Channel Account Manager,"Current Employee, more than 1 year","Netherlands, MO","Great culture which is really people orientated. Employees find support on lots of different levels like, personal development, personal health and many others.",Organisation is not flexible when we are operating out of the box.
Veritas Technologies,5.0,"Nov 7, 2023",A New Regime,Renewal Sales Representative,"Current Employee, more than 5 years","Lake Mary, FL",The culture is very inclusive and management tries to keep the morale up despite our new hybrid model.,The account assignments are always completed mid fiscal year which can set you back financially. Our customer retention numbers have decreased drastically as a company this year.
Veritas Technologies,3.0,"Jan 21, 2024",Tough gig,Technical Support Engineer,"Former Employee, more than 1 year","Roseville, MN",Knowledgeable people to learn from and support professional growth.,Very tough performance metrics to meet. Upper management doesn't seem to care much for the workforce.
Veritas Technologies,3.0,"Jan 22, 2024","Great WLB, Potential for greatness",Director,"Current Employee, more than 1 year","Sacramento, CA","Great WLB, potential for greatness and growth for the business,","Legacy tools, processes, and people resisting change. Bias for activity vs real impact."
Veritas Technologies,4.0,"Dec 7, 2023",In it for the long haul but with a huge asterisk,Renewals Account Manager,"Current Employee, more than 5 years",,"Deep Appreciation: Employees hold a profound appreciation for Veritas and find inspiration in its positive culture.

Commitment to Success: Despite concerns, there is a strong commitment to Veritas' long-term success, driven by a genuine belief in the superiority of the product.

Resourceful Management: Direct managers are wholeheartedly dedicated to ensuring employees have the necessary resources for success, setting commendable examples of true leadership.

Opportunities for Improvement: The recognition of areas needing improvement, such as fostering diversity and enhancing resources, indicates a proactive approach to organizational growth.

Optimism for Continuous Improvement: Despite challenges, there is an optimistic outlook for continuous improvement in organizational culture and leadership, fostering a workplace employees can be proud of.","Leadership Misalignment: Concerns about the alignment between the Veritas Leadership Team's capabilities and Carlyle's objectives raise questions about the organization's ability to navigate challenges and achieve long-term success.

Recurring Downsizing: Frequent Reductions in Force (RIFs) indicate potential issues in the overarching strategy and leadership decisions, creating uncertainty about stability and sustainability.

Diversity Gaps: Identified gaps in fostering diversity, particularly at higher levels, highlight areas that require immediate attention and rectification.

Short-Term Vision Challenges: Short-term vision and goals set by current ownership are perceived as obstacles to the realization of a comprehensive long-term vision for Veritas.

Perceived Legacy Image: Despite having a well-endowed marketing team, Veritas is perceived as a legacy entity, prompting suggestions for a strategic reallocation of marketing funds to reshape its image.

Compensation Alignment Concerns: Concerns about the alignment of compensation structures within WSM and uncertainties surrounding the transition of the Customer Success Organization raise questions about incentivizing desired behaviors and outcomes associated with customer success.

Resource Enhancement Opportunities: While essential tools are available, there is an acknowledged opportunity for improvement in resources, emphasizing the potential for increased efficiency and elevated performance.

Industry Perception: Veritas' perception as a legacy entity may impact its appeal, necessitating strategic initiatives to engage with the next generation of IT leaders and remain relevant in the dynamic industry landscape."
Veritas Technologies,1.0,"Oct 2, 2023",Close Tickets or You're Fired,Tech Support Engineer,"Former Employee, more than 1 year","Lake Mary, FL","They pay above average for the area, but expect you to do multiple jobs so it really evens out","-Management will lie to you from day one, about the actual job and when you'll work (Get ready to work weekends) -Training is horrendous, they just shove into the live environment after a few weeks of Powerpoints and expect you to bug senior engineers to solve ticket issues -All they care about is customer service and ticket closures, not really solving problems -Team management/ upper management lies to executive level to hide their incompetence, and then will blame it on the engineers. -Every year they will have mass layoffs even though management lies and says it never happens."
Veritas Technologies,4.0,"Jan 30, 2024",Channel Manager,Channel Sales Manager,Current Employee,"Orlando, FL",Good company and great products,Some antiquated processes for sales org
Veritas Technologies,4.0,"Jan 22, 2024",Great tech,Sales,"Current Employee, more than 5 years","Washington, DC","Great comp plan
Flexible working 
Good balance","Crowded competition 
Fast paced and need to be type A"
Veritas Technologies,1.0,"Jan 10, 2024",Very disappointing,Sales Representative,"Former Employee, more than 1 year","Northeast Harbor, ME",The company has great people and support for sales.,The deplorable language during internal meetings made it a very uncomfortable environment.
Veritas Technologies,4.0,"Jan 10, 2024",Challenging work,Administrative,"Current Employee, more than 3 years","Santa Clara, CA",Lots of interesting challenging work,I don't have any cons
Veritas Technologies,3.0,"Jan 10, 2024",salary,Principal Engineer,Current Employee,"Orlando, FL",21 days vacations and holidays,now all year have layoff
Veritas Technologies,1.0,"Jul 27, 2023",Bait & Switch,Director,"Former Employee, more than 1 year",,"Great brand, strong in Large Enterprise & Public Sector","Total bait & switch; and a career mistake I was recruited away from a role that I was just coming into my own; with the glitz and glamour of a brand new role, with global responsibilies. Day 1, SVP who created role and hired me, told me he moved to a new role in the company. Day 1, started working for different SVP, who had no idea who I was or why I was there. Over the first 10 months, my small squad was rolled under 5 different Senior Leaders in the company. At the end of 1 year, I was finally working for someone who was interested in my success... ...and then the economic downturn; and I was offered a package to leave. I determined that at best I was offered a Path to Mediocrity. I took the package and left. I still have good friends and former colleagues there at Veritas; but it was a mistake for me."
Veritas Technologies,3.0,"Sep 7, 2023",Practice what you preach,Anonymous Employee,"Current Employee, more than 3 years",,The work/life balance is good and important to leaders. Health benefits are good and competitive in the market. They recently added mental health benefits this year which has saved me from job related stress and mistreatment. The culture and company values are meaningful and I truly believe they are trying to make a difference.,"The leadership team and HR preach all about our company values and cultural behaviors, yet they put people in management positions who do not support that whatsoever. Yet, bad management and disrespect is tolerated and is rewarded from leaders. It's hypocrisy at its' finest."
