Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Amdocs,4.0,"Jan 22, 2024","Great career growth opportunities, but you need to be lucky to have a good manager",Platform Manager,"Former Employee, more than 10 years",Ra`ananna,"Amdocs is a big international company, you will face professional challenges thanks to that that will sharpen your skills and experience.
The company also invest a lot in employee experience and in changing the image of it in the tech industry, unlimited vacation is one example.","You need to be lucky to have a good manager.. managerial style is not a value in focus in the company hence your work climate can vary dramatically per unit.
Because of that 
- many managers manage up - look up to their ""bonus provider"" and less on the benefit of their managed teams.
- you may see old style managers, being rude and aggressive to their people as if we didn't learn anything since the 90's ...
I used to think this is a result of the company size, but now I know its a matter of values in focus.
Promotions are not always available, no matter how appreciated you are."
Amdocs,5.0,"Mar 9, 2024",Market leader that constantly strives to improve ,Vice President,"Former Employee, more than 8 years","Toronto, ON","Global company
Leading edge of technology 
Values innovation, diversity, and initiative","Market somewhat limited to slower growth / declining telecoms
Customers can be too cost oriented"
Amdocs,5.0,"Mar 11, 2024",Place to work,Development Specialist,"Current Employee, more than 3 years","Gurgaon, Haryana",Best place to work everything is best and well managed,No cons is there every thing just good
Amdocs,4.0,"Mar 11, 2024",Amdocs,Software Developer,"Current Employee, more than 1 year",Pune,Work culture and benefits in amdocs.,There are some politics in some projects.
Amdocs,4.0,"Mar 11, 2024",Good Comapny,Software Developer,"Current Employee, more than 3 years","Gurgaon, Haryana",Good company good work life balance,Hike is low sometime zero
Amdocs,5.0,"Mar 10, 2024",Great company to work for.,Solutions Manager,Current Employee,"Toronto, ON",Great environment and chance to work on cutting edge technologies,Cant think of any downsides.
Amdocs,3.0,"Feb 25, 2024",Boon for some and Pain for many,Software Development Engineer (SDE),"Current Employee, more than 1 year",Pune,"With my insanely short exp with Amdocs I have seen a lot. 
from darkest to the brightest. I would not elongate this post with fancy words 
1. Amdocs offers free breakfast ( fruits and heavy breakfasts/ evening snacks) But you can only enjoy these if your managment is composed, otherwise you get free pressure with all of these.
So bad that, at times I could see people enjoy everything, while we were having meetings/ useless sessions etc. 

2. Amdocs offers discounted quality food
3. Great work places ( especially tower 2)
4. Invests in future tech","High work pressure
Bad management
Some employees were layed off
Even one of my team mates was put on PIP and then he was layed off
1. Fake promises of Onsite
2. Pressure, very high pressure with deliverables
3. Those who work, get more work"
Amdocs,5.0,"Mar 10, 2024",Software Technical Expert,Software Technical Expert,Current Employee,"Toronto, ON",NICE COMPANY TO WORK WITH,NO CONS IN aMDOCS CANADA.
Amdocs,4.0,"Mar 9, 2024",good company to work,Database Specialist,Current Employee,,"good company to work , work life balance","less salaries , limited growth option"
Amdocs,4.0,"Mar 9, 2024",Great career development ,HR Specialist,"Former Employee, more than 1 year",Tel Aviv-Yafo,"Great career development opportunities, supportive in learning and growth",Work life balance wasn't great
Amdocs,4.0,"Mar 7, 2024",Good company to work,Functional Test Engineer,"Current Employee, more than 5 years",Bengaluru,"Good working environment
Work culture is excellent",Mandatory to go to office 3 days in a week
Amdocs,4.0,"Mar 7, 2024",Work Life Balance,Software Development Engineer,"Current Employee, more than 1 year","Gurgaon, Haryana",Great work-life balance and environment.,Financial growth is very low unlike other product base companies.
Amdocs,4.0,"Mar 5, 2024",Good benefits ,Solutions Architect,"Former Employee, more than 8 years",Sydney,Employee benefits and leaves are generous,"Most of the leadership is from Israel, timezone difference to other continents makes it hard to work effectively"
Amdocs,4.0,"Mar 7, 2024",Decent,Anonymous Employee,"Former Employee, less than 1 year",,"Decent pay, free food, comfortable transport","Bad work, little to no learning curve, few monetary benefits"
Amdocs,4.0,"Dec 2, 2023",A decent one with good opportunities,Devops Engineer,"Former Employee, more than 1 year",Ra`ananna,"High-end tech and architectural solutions, detailed documentation. Huge scope of techs are involved into products. The place go-to learn best practices. The people I've succeeded to work with all of great pesonality and professional skills. In my case, greater managerial policy - supportive and encourage. 
Being the enterprise implies perks like, payed courses, LinkedIn subscription, social activity to facilitate professional grows within the company. 
Company recently moved to the new offices - facilities and services without the rival.","It sounds questionable the policy to invest into vigorous social and promotional activity to find out at very soon a need for stuff reduction. In my case I haven't effective opportunity to get a position in another department. I'd be the worst one to advice here, but it was pretty much of despondency to leave the office that glares with posters ""Amdocs family"". I didn't feel like there was the effort of HR to solve the issue and do the best keeping me company's employee. 
Another thing to mention - the company employed an open-space solution for the office. There are both supporters and opponents of the approach - I'd say it depends, but my personal preference would be an ability of choice."
Amdocs,4.0,"Mar 5, 2024",Great place,Product Owner (PO),"Current Employee, more than 8 years",Ra`ananna,"Cutting edge technologies, Work-life balance, good salaries and benefits, great HR treatment",sometimes there is lot of work load
Amdocs,4.0,"Mar 5, 2024",Great,Solutions Architect,Current Employee,"Toronto, ON","A great place to work for, large company.",Might require to work from office daikly.
Amdocs,3.0,"Nov 1, 2023",Good place to work in some circumstances,Devops Engineer,"Current Employee, more than 3 years",Pune,"- Good vacation policy - Good only for freshers as alot is invested in early stage learning but 3 years is deadline for your learning here. - Good return policy to Amdocs which serves as a hack to increase your pay by switching, and comeback and do the same work you are doing but with better pay. - Free food and various similar perks are great.","- Management performed Layoffs like a Ninja. People were silently let go in market down time using PIP and then asked to self resign. The company environment in 2023 early layoffs was scary. - Once layoff was done, started hiring freshers with 10-13LPA while people with even 3-4 years experience were making less than them and mentoring these expensive freshers. - Management always shows everything is spotless and then suddenly starts breaking bombs like “No one in company will get any hike” - happened for FY 2023"
Amdocs,4.0,"Mar 5, 2024",Great company,TAP,"Current Employee, more than 3 years",Pune,Work life balance and great culture,I cannot see any cons as such
Amdocs,4.0,"Feb 29, 2024",Good company,Software Developer,"Current Employee, more than 1 year",Pune,"1. Beautiful office
2. Great food.
3. Great tech stack to work (depends on luck what team/project you get)
4. great facilities like cab, insurance, gifts etc",1. Big chance of getting legacy tech stack.
Amdocs,5.0,"Mar 1, 2024","it was good company, helped me to improve my skills",Associate RF Engineer,Former Employee,,"they have provide good knowledge,and given work from home.",i have don night shifts continue 2 years
Amdocs,4.0,"Mar 4, 2024",Great place to work,Automation Test Engineer,"Current Employee, more than 3 years",Pune,"Annual
Food
Team Outings
Good Work lie balance",Pay not upto market standards
Amdocs,4.0,"Mar 4, 2024",Good Work Culture,Software Developer,Former Employee,Pune,Good Work Culture and Healthy competition,Low Pay and more expectation
Amdocs,3.0,"Mar 11, 2024",Good benefits,Anonymous Employee,"Former Employee, more than 10 years","Minneapolis, MN",the benefits are great and compensation when you leave the company is good,"competitive, not women friendly and not friendly if you're not from Israel or India"
Amdocs,5.0,"Mar 2, 2024",Amdocs,Senior Software Developer,"Current Employee, more than 1 year",Pune,Amdocs is good in terms of work ethics and work life balance,Salary is low as compare to market standards
Amdocs,4.0,"Feb 29, 2024",Strong brand,Tech Lead,"Current Employee, more than 10 years",Ra`ananna,"Working literally around the globe, getting a chance to meet people from many places around the world.",Hard work is more appreciate than professionalism.
Amdocs,4.0,"Jan 9, 2024","Great benefits, always lots of work",Project Manager,"Current Employee, more than 1 year","Alpharetta, GA","Amdocs has great benefits, good compensation and rewards. 
Always lots of work to be done, but this depends on the team you are on and position you are in.","Work life balance is non-existent.
They do offer unlimited vacation but due to the amount of work, it’s easier not take vacation, when you have to find your own coverage. 
Team morale and company culture needs improvement.
Lots of people are in different locations and timezones so it can make work a bit more stressful at times."
Amdocs,3.0,"Mar 11, 2024",Pockets of brilliance surrounded by mediocrity,Pre-Sales,"Former Employee, more than 1 year","London, England",Good technology team with innovation driven culture,Some of the services offerings are few years behind the industry benchmarks
Amdocs,5.0,"Mar 1, 2024",NA,Senior Software Engineer,Current Employee,"Gurgaon, Haryana",Work culture is good and they care about their employee,you may find salary and increment are not attractive
Amdocs,4.0,"Mar 3, 2024",Good employer,FP&A Analyst,"Current Employee, more than 3 years","Israel, TX",Nice atmosphere and good to learn,Low salaries comparing to market
