Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Fortinet,2.0,"Mar 4, 2024",Less than desirable,Anonymous Employee,Current Employee,,"Ken is a founder CEO and he’s built a world class company, products are fantastic.","Going through massive change at the moment and the current US Sales leader is completely unqualified to lead the team. He’s completely vacant from customer meetings, partner meetings, and his all hands calls are uninspiring. People are leaving in droves and the newly rolled out comp plan is accelerating this change. If you are considering a career at Fortinet demand the fine print before you sign."
Fortinet,3.0,"Feb 3, 2024",Rough Roads Ahead ,Channel Manager,"Former Employee, more than 3 years","New York, NY",Overall well branded with a strong portfolio and Fabric strategy. Trying to pivot to address SASE and SecOps from a reliance on firewalls/network security. People on the sales side that were there the last several years have made some good money,"Lots of internal org changes including some leadership. Weak channel leadership and unnecessary internal channel conflict. Deal protection for partners is <10% , with vague rules of engagement that leave partners with little recourse and low profitability. Little in the way of formal career development or growth opportunities. In fact I didn’t even have a formal annual review in my tenure. Inspection and micromanagement has increased as growth has slowed. Giant marketing teams that hold the purse strings, with questionable measurable impact and understanding of the channel business needs."
Fortinet,3.0,"Jan 12, 2024",Disappointing,Business Development Representative (BDR),"Former Employee, more than 1 year","Sunnyvale, CA","- hiring team brought on plenty of competent and friendly people
- direct management was extremely supportive and encouraging
- good benefits
- encouraged to network within company if you wanted to move departments and given ample opportunity to hear from people outside of the sales org about their roles","- upper management out of touch
- amenities for employees were bare minimum
- unrealistic quotas were assigned every quarter
- training period was short and not thorough enough to cover all aspects of business development, such as channel
- VERY poor handling of wave of layoffs
- HR not helpful at all, HQ building security very condescending and unfriendly
- no provided or subsidized meals for employees"
Fortinet,1.0,"Mar 11, 2024",No R&D center in reality nothing is being built,R&D Engineer II,"Current Employee, less than 1 year",Bengaluru,Start up environment. Office location is good,Nothing is getting developed here. Some testing is going on. I joined with lot of expectations but I don't think I want to do quality checks and testing. Waste of time joining here. People r simply taking high salary but nothing gets built here in reality. Old products decade old are still here while other companies are in cloud and are innovating everyday
Fortinet,4.0,"Mar 9, 2024",entrepreneurial culture within large-scale company,Anonymous Employee,"Current Employee, more than 3 years","Burnaby, BC","-politics here are much more straightforward to understand, navigate, and non-malicious than at other organizations
-anyone and everyone encouraged to make their mark in the organization without a lot emphasis on hierarchy","-executives are less mature in sophistication and modernized mindset (culture first, people first, etc) 
-too many chefs in the kitchen"
Fortinet,5.0,"Mar 11, 2024",Good place to start,Release QA Specialist,"Current Employee, more than 3 years","Ottawa, ON",Nice work environment and learning new technology as per defined roles . I like work life culture,I don’t see any cons except 3 days working from office
Fortinet,5.0,"Mar 11, 2024",Great Company!,Regional Account Manager,"Current Employee, more than 1 year",Santo Domingo,"- Very good Compensation.
- Nice job culture",Fast changing and challenging work environment.
Fortinet,3.0,"Feb 20, 2024","Great Place to work, but not to do a career",Technical Support Engineer III,"Current Employee, more than 1 year","Bogotá, Bogota","- Good payment.
- It is great to learn new things and also benefits.
- You receive some stock money (tricky 1 since you are only able to take out the money per year basis, 25% each year) but it is good.","- They still use call-center software in where you need to log everything, including breaks, lunch, call wrap-ups, meetings EVERYTHING! What makes you feel you are working in a call center.
- There is not much time (actually 0 time) to invest in yourself to study or do anything besides work.
- Schedule from 12 pm to 9 pm (EST)."
Fortinet,5.0,"Mar 11, 2024",Good,Account Manager,Current Employee,Amsterdam,"everything is good, can strongly recomend",don't have anything to comply
Fortinet,5.0,"Feb 20, 2024",Working experience,Business Development Engineer,"Current Employee, less than 1 year","Bogotá, Bogota","It has been great working for Fortinet during this first year. The best thing is the importance the Fortinet Team gives to the worker family which has an important role in my life. Also, Fortinet has given me the confidence to grow at my pace but encouraged me to try to be as valuable as the rest of the team. Last but not least, the managers (Theo and JC) are amazing and are always concerned about me and how I can perform better.",I don't have cons after this year.
Fortinet,2.0,"Feb 26, 2024",Hard to earn commission,Senior Account Manager,"Current Employee, more than 1 year",,"People are willing to help customers and each other
Technical company with good technical people","Very poor sales incentive plan. Which makes it hard for sellers to make commission.
Trailing commissions. 
Doesn’t feel like the organisation values sales people. 
Flat management with very little career opportunity"
Fortinet,5.0,"Feb 26, 2024",Great WLB & freedom to grow,Cloud Systems Engineer,"Current Employee, more than 3 years","Dallas, TX","- WLB is awesome
- Self-manage most of your work, best thing to happen if you're honest towards work
- Leadership team is good
- Great options to grow in career
- Decent benefits for SEs","- Sales Compensation Quota release is a bit too slow every yr.
- Do not expect great yearly bonus"
Fortinet,1.0,"Feb 1, 2024",Fortinet takes yet ANOTHER shortcut,Marketing Specialist,"Current Employee, more than 3 years","Sunnyvale, CA","-Good team with likeminded folk 
-Room to grow","-Fortinet is the kind of company that will bring you from salary to hourly just to save a nickel. 
- ZERO company culture. Holiday party is the only event of the year that appreciates its employees and it is CANCELED 
-Commonly has jobs online, that are roles that have been frozen. 
-If you are employed with Fortinet- it's because they low balled you. If you are a female, you will be underpaid contrary to your male counterparts.
-They would rather hire someone with ZERO experience then pay someone what they are actually worth. 
-Your job is not secure unless you are working as 2-3 people. Many people have been fired."
Fortinet,5.0,"Mar 7, 2024","Great company to work for, supportive environment",Anonymous Employee,Current Employee,,Great management and a very supportive team,Need more work from hone flexibility
Fortinet,4.0,"Mar 7, 2024",Good work life balance,TAC Engineer,"Current Employee, more than 1 year",Bengaluru,Good work-life balance here in Fortinet,Appraisals are not so good
