Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Nutanix,2.0,"Jan 3, 2024",Average Employer,Anonymous Employee,"Current Employee, more than 5 years","San Jose, CA",The perks are bit good.,401k match is less than peanuts
Nutanix,4.0,"Dec 5, 2023",Great place to work!,Senior SRE,"Current Employee, more than 5 years","Durham, NC",There are segments of this industry that try to just use you up. This place tries to treat you like family.,I had to fight with verification thru HireRight
Nutanix,1.0,"Dec 5, 2023",Challenging Sales Environment,Sales,"Former Employee, more than 3 years",,"Good product, customer like the company/products, good reseller margins","Sales leadership experiences frequent turnover without a clear, consistent direction. Despite vocalizing the importance of their employees, their actions underscore a sales culture characterized by continuously shifting commission plans, micromanagement, and low morale. Executive leadership consistently prioritizes profitability, often to the detriment of customer satisfaction and employee morale."
Nutanix,4.0,"Oct 19, 2023","Fast Paced, Strong Culture",PreSales Systems Engineer,"Former Employee, less than 1 year","Los Angeles, CA",There is a great culture and there's never a shortage of people that want to help you succeed. One of the best training programs that I've been through to prepare you for your job. Always fast paced and great benefits.,Leadership direction shifts more than expected. Commission rates also seem to change more frequently than expected.
Nutanix,3.0,"Nov 25, 2023",Great Technology!!,Enterprise Account Executive,"Current Employee, more than 1 year","Chicago, IL",Great technology and support teams.,"Processes, tools in place to support sales."
Nutanix,5.0,"Nov 24, 2023",Nice team culture,Anonymous Employee,Current Employee,,"Great team culture, various projects, professional teammates",So far so good now
Nutanix,5.0,"Nov 16, 2023",Great place to work,Customer Success Representative,Current Employee,,"Great benefit package - health, vision, dental, 401(k) matching, ESPP","Inconsistent comp plan for all sales roles, changes every year"
Nutanix,4.0,"Nov 1, 2023",Nutanix,Program Manager,"Former Employee, more than 3 years","San Jose, CA","Fun, great place review, supportive staff.",Some people were promoted too soon and needed more time as an IC.
Nutanix,3.0,"Jul 31, 2023","Really great people and benefits, but comp is pretty sad",Anonymous Employee,"Current Employee, more than 1 year",,"The people I work with are all really great, I love my work and the benefits offered are really strong","But during this promotion cycle, everyone is now severely underpaid. They barely offered merit raises, and even for those who got promotions, they barely got a raise, citing economic issues. I'm sorry but most of these ""economic issues"" have eased, and we're doing well as a company. I don't know how you justify not even really giving any sort of raise to an employee when you promote them. Pay your people, or they'll leave, it's very disingenuous"
Nutanix,3.0,"Nov 12, 2023",Good,Staff Software Engineer,"Current Employee, more than 1 year","San Jose, CA",good for work-life balance and perks,Not going fast enough in AI/ML
Nutanix,2.0,"Oct 26, 2023",Nutanix,Sales Executive,"Current Employee, more than 1 year","Denver, CO","Good product, customer support and service","Weak management, too salesy, weak partner programs."
Nutanix,5.0,"Oct 13, 2023",Support team,System Reliability Engineer,"Current Employee, more than 5 years","Durham, NC",Working in support has been rewarding even though it is stressful.,It has taken them too many years to start setting up specialist teams.
Nutanix,5.0,"Oct 30, 2023",Software Engineer MTS-2 Pay,Software Engineer,"Current Employee, more than 1 year","San Jose, CA",It's a great company with good peers.,I don't recall any bad experience.
Nutanix,3.0,"Oct 11, 2023",Great People who care about making great technology,Human Resources,Former Employee,,Great People who care about making great technology,Culture has changed over the years and it's not the same. Pressure is extreme to become profitable.
Nutanix,5.0,"Jul 31, 2023","It was a very organized, well planned and enjoyable experience.",Senior Lab Support Engineer,"Current Employee, less than 1 year","Durham, NC","- Although 5 interviews seems like a long road, we had a very enjoyable time with the people I met in each interview. - It was a well planned process from start to finish. - Everyone was very warm and constructive. - A process where you feel very good how much the company values ​​its employees. - The questions in the technical interview were really meant to measure the level of knowledge.",There is no cons that I can say
Nutanix,1.0,"Jul 10, 2023",Beware - Terrible Senior Leaders Do Not Care About Employees,Sales Director,"Former Employee, more than 3 years",,"Platform is good, works as advertised and designed by prior founding CEO and product teams.","New senior leadership since Bain Capital took over the reigns, they are terrible. They have no regard for employee welfare or their personal quality of life. I watched leadership time and time again betray employee trust, not follow through on compensation plans when employees over exceeded goals and they are morally bankrupt as human beings and leaders. I left the team as one their Top 5% performers."
Nutanix,5.0,"Oct 24, 2023",Great company,Technical Program Manager,Current Employee,"Atlanta, GA",Fantastic Pay and amazing benefits,None so far. Great company
Nutanix,4.0,"Oct 1, 2023",Excellent place to work,Customer Success,Current Employee,"San Jose, CA",Plenty of room for growth. They invest in their employees.,Lots of changes within the org constantly and there was a period of higher turnover.
Nutanix,4.0,"Apr 22, 2023",Cool Tech - ACV + Renewal Comp Issues,Sales Representative,"Former Employee, more than 5 years","New York, NY","It was 100% paid healthcare with solid comp while I was there, but I have been gone for 2 yrs. Tech worked well (core HCI + AHV) and support was very good.","The move to ACV and stripping renewals away really hurt the field sales org, as well as moved the field teams farther away from the customers. This was also associated with a very poo quota adjustment that caused most top talent to leave."
Nutanix,4.0,"Sep 13, 2023",Great benefits / Employees help eachother,Systems Reliability Engineer,"Former Employee, more than 5 years","Durham, NC","Free healthcare (nothing taken out of check for health, dental, or vision), Hybrid work for support, Free lunches during in office days, all support reps help each other out.",Sometimes a little too metrics based and no 401K matching.
Nutanix,1.0,"Nov 2, 2023",Toxic Workplace,Demand Generation Manager,"Former Employee, less than 1 year","Austin, TX",can't think of very many,very toxic work environment and didn't set you up for success
Nutanix,5.0,"Sep 12, 2023",Awesome Company,Associate,"Current Employee, more than 1 year","San Jose, CA","Amazing culture and people, clear direction, and fun learning environment.",Company is continuing to evolve - may not be a fit for people not ready to grow.
Nutanix,5.0,"Jul 14, 2023","Great people, great product, great place to work.",Security Architect,Former Employee,,"It's a great product in a great sector and has some of the most fantastic people I've ever worked with. Good pay, great benefits. I would definitely work there again.","It's starting to lose it's ability to adapt quickly. I think maybe too much bureaucracy and voices in the chain but I don't know for sure, it just feels like in the past things moved much quicker."
Nutanix,5.0,"Sep 14, 2023",Great Culture,Regional Sales Director,"Current Employee, less than 1 year","Cleveland, OH",Good work life balance fair compensation excellent benefits,working through some organizational changes
Nutanix,5.0,"Aug 25, 2023","Good Experience, won't find a career at this company.",Sales Development Representative (SDR),"Former Employee, more than 1 year","Durham, NC","Fun, learned a lot. Great experience.","Very Bureaucratic, Lost it's way while expanding."
Nutanix,5.0,"Sep 6, 2023",Great place to work,Sales Development Representative (SDR),"Current Employee, less than 1 year","Durham, NC",Positive leadership Great benefits (100% medical coverage) Mostly remote roles,No major downsides - sales is sales
Nutanix,1.0,"Sep 27, 2023",Bad company,Global Account Manager - technical,"Former Employee, more than 3 years","New York, NY",people sometime are great but overall not so,- products - company vision i had to work with so many customers and up to these days i have no idea what's the value add of this company.
Nutanix,5.0,"May 18, 2023",Great for the hustler,Enterprise Account Executive,"Current Employee, more than 1 year",,"Solutions actually work, and the rare support case is handled so much better than any competitor. Really can build customers for life. Fair territories & goals Current wave of leadership seems to be promising","It's a lot of work. You must grind every day. There's also a lot of turnover from leadership on down, so finding that go-to person is getting harder as time goes on. 100% channel driven business, with many VARs who have been burned in the past. So you're selling to a partner first, then selling to a customer."
Nutanix,4.0,"Aug 28, 2023",Good place to work,Anonymous Employee,"Current Employee, more than 5 years","San Jose, CA",- great health - hybrid work - positive work environment,- uncertainty of what's to come - no 401k match - no bonuses - little career support
Nutanix,3.0,"Aug 1, 2023",Never saw the office,Member of Technical Staff-4,"Former Employee, more than 3 years","Seattle, WA",Work is super cool and you learn a lot,"Leadership isn't the best, plus it's super racist if you're not Indian (85+% of the company is)"
Nutanix,5.0,"Aug 30, 2023",Software Engineer at Nutanix,Software Engineer,"Current Employee, more than 1 year","Seattle, WA","Great team, Great management, Great salary & atmosphere","Nothing in my team, pretty solid so far"
Nutanix,5.0,"Apr 13, 2023",Great overall place to work,Systems Reliability Engineer,"Current Employee, more than 3 years","San Jose, CA","Very competent and professional people from lots of areas of expertise. Its very much a place where everyone you talk has knowledge to contribute Fantastic benefits, going to a new doctor is always fun as the desk person never seems to believe when you tell them that you will owe 0$ every time Has done a pretty good job of trying to maintain a humanity during growth, which is very hard for most organizations as they get large.","culture is becoming a bit more corporate as in people tend to become numbers, but you can see that the higher ups are actually generally aware of that and are attempting to keep that in check where possible."
Nutanix,4.0,"Apr 23, 2023",IT,Application Support,"Former Employee, more than 5 years","San Jose, CA",It was a very good team to work for at the company's beginning before IPO. Work flexibility and family was their first priority. The culture was exciting to understand different ethnicities and attitudes. Teamwork across departments was easy because everyone would assist in any way possible. The product was perfect at the beginning of the company.,"Changed in the IT management and throughout the company had to switch the cultural aspects although following the large company guidelines introducing politics in every department team. Also, a quick change in the product model has a huge impact on the stability of the company product. Subscription may be good but we should have kept the old technology while transitioning."
Nutanix,5.0,"Aug 31, 2023",Benefits,Channel Sales Manager,"Current Employee, more than 3 years","Durham, NC",The company benefits are amazing. Also unlimited PTO,There isn’t really any cons I can think of.
Nutanix,3.0,"Jul 20, 2023",Not sure where this company is going…,Anonymous Employee,"Current Employee, more than 1 year","San Jose, CA",Health insurance is great. Snacks and lunch offered.,No team building efforts No 401k match No year end bonus Salary increase is not offered to all. Terrible management No room for growth No incentive to work here.
Nutanix,2.0,"Jul 26, 2023",Fundamentally an infrastructure company,Staff Software Engineer,"Former Employee, more than 3 years","San Jose, CA",Nutanix has die-hard customer fans. Pretty stable workplace with not a ton of churn.,When I left (2021) I wasn't bullish on the business's ability to finalize its transition from licenses to SaaS and subscriptions.
Nutanix,2.0,"May 22, 2023",Senior SRE for over a year,Senior SRE,"Current Employee, more than 1 year","San Jose, CA","Hours are concrete, typically not required to go past the necessary amount. Great benefits especially health care.","Significant micromanagement in day-to-day. No growth in or outside of the role, lots of moving goalposts. Poor management and poor culture. No flexibility in remote work, required to be in office Wed-Thurs as of May 2023. Will be required to be in office Tues-Thurs. Specifically for SREs, 18 month tenure required before internal role change. All other roles require 12 months."
Nutanix,5.0,"Jul 3, 2023","Great WLB, good for people interested in system programming",MTS3 Software Engineer,"Current Employee, more than 3 years","Durham, NC","1.good WLB, culture is chill, no push 2.project is deep dive and challenging in tech 3.people are really smart",no 401k match stock not going up
Nutanix,3.0,"Jul 20, 2023",good,Anonymous Employee,Current Employee,,"Incredible benefits - great PTO, Healthcare and more.",Internal Organization Struggles at time to communicate a clear vision
Nutanix,4.0,"Jul 25, 2023",Good,Member of Technical Staff(MTS),"Current Employee, more than 3 years","San Jose, CA",Good company Lot of good benefits,Uncertainty about future growth Stock price
Nutanix,5.0,"Jul 6, 2023","Good people, good benefits",Anonymous Employee,Current Employee,"Durham, NC",People and benefits are top notch and leaders are willing to share and listen,Feel a bit disconnected in understanding overall business strategy
Nutanix,2.0,"Jun 14, 2023",Fantastic product; horrible back-stabbing culture in some departments,Anonymous Employee,Former Employee,,"Great product, good market alliances, opportunity to learn about cloud technology","The department that I worked for was shady, lacked transparency, and was ridden with politics. The company needs some serious realignment with clear boundaries between teams."
Nutanix,5.0,"Jul 4, 2023",Great company,Consultant,Current Employee,"Charlotte, NC","I love working here, I feel like I'm given opportunities to do my best work with talented people",It can be a lot of fire drills
Nutanix,5.0,"Jul 20, 2023",Best Benefits,Finance Analyst,"Current Employee, more than 5 years",,Work life balance and remote work,none that i can think of
Nutanix,3.0,"Jul 5, 2022",Going downhill. Still decent.,Systems Reliability Engineer,"Former Employee, more than 1 year","Durham, NC","Lots of smart people to work with. Product is recognized in the industry and expertise with Nutanix is sought-after.

Starting pay is strong, and healthcare package (as of 2022) is incredibly good, especially for family.

Focus is on competency, in North Carolina. Having a fancier degree doesn't get you any more attention/special treatment, and talented folks with less formal credentials get their shot to be experts. Strong social diversity in hiring.","Nutanix privately sold a bunch of equity to Bain in late 2020, after which things started going downhill:
* Within 18 months, SREs were expected to have twice the output, with no compensation changes.

* CEO left the company around this time, ""totally unrelated."" Company doubled down on its aims and rhetoric around becoming profitable. Obviously the company needs to be profitable to survive, but in my opinion they are doing so at the cost of intangibles - customer loyalty, product quality, employee wellness.

* Company culture is being gutted if it is not reportable/justifiable. Employees are given less agency and less time to be creative. Middle managers gaslight any employees who point out recent changes.

--- GENERAL ---

* Salaries are suppressed. I made more money as a recently-hired SRE 2 than several SRE 3s I spoke with, who had stayed at the company 5+ years. 

* For Support specifically: Middle managers are disorganized and uncoordinated. Support leadership has no agency to secure the needs of the SREs. Healthcare package will likely be watered down within 5 years."
Nutanix,5.0,"Jul 13, 2023",Good,MTS-2,Current Employee,,Believe in Nutanix and it culture,Food and coworkers are nice
Nutanix,4.0,"May 28, 2023",Great Place to work,Business Development Manager,"Former Employee, more than 1 year","San Jose, CA","Great Cultural Principles very good benefits good training program the company is big, but works like a startup Very good people and great collaboration across teams Excellent IT and HR teams Very good lunch",No clear strategy within the team.
Nutanix,5.0,"Jul 6, 2023",Great company to work for,UX Designer II,"Current Employee, more than 1 year","San Jose, CA","The benefits are great, free food.",No (401)k matching is given here.
Nutanix,5.0,"Jul 1, 2023",Great Culture,Account Executive,"Current Employee, more than 1 year",,Flat organization. executives care. There is a passion for customer service.,Sometimes more expensive than competitive solutions
Nutanix,4.0,"Jun 29, 2023",Good work life balance,Member Of Technical Staff,"Current Employee, more than 1 year","San Jose, CA",Good work life balance and amazing growth with responsibility.,Lack of process and goals
Nutanix,5.0,"Jul 4, 2023",Good,Nutritionist,"Current Employee, less than 1 year","Indiana, PA",Can be more upgraded well sett,Good good good good good
Nutanix,4.0,"Feb 27, 2023","Great culture, so much potential","Sr. Director, Cloud Sales","Former Employee, more than 3 years","San Jose, CA","Nutanix has a great core product, customers who love them and many of the ingredients for getting to the next round of growth. My experience over 4 years at Nutanix was that I made a very good living and learned a lot.","Company has lost its way a bit, in terms of identity, strategy and execution, with lots of sales turnover and some regrettable losses w. talent base."
Nutanix,5.0,"Jun 26, 2023",BEST COMPANY,Inside Services Sales Manager,"Current Employee, more than 1 year","Raleigh, NC",Great benefits Amazing worklife balance Great leadership,"Honestly none, love working for Nutanix"
Nutanix,2.0,"Jun 13, 2023",Amateur Hour,Sales,Current Employee,,"Good technology, and good vision","Management is too loose, Cultural changing for the worse, lack of team collaboration, good vision but poor execution"
Nutanix,5.0,"May 15, 2023",Seems like a good company to work for,Channel Sales Engineer,"Former Employee, less than 1 year","San Jose, CA",Pay was very good Insurance is amazing Comission structure can make you a lot of money,Dont have much here. I only worked there for 3.5 months before being caught up in a workforce reduction
Nutanix,5.0,"Jun 6, 2023",Great Place to Work,Senior HR Manager,"Current Employee, more than 1 year","San Jose, CA",Great People and culture with an amazing market opportunity,"I can't really think of any, we have a hybrid work culture"
Nutanix,4.0,"Apr 28, 2023",Great Benefits,Systems Architect,"Former Employee, more than 3 years","Reston, VA",The healthcare benefit at Nutanix is the best I’ve seen. The people are great.,Market share is lost to cloud.
Nutanix,3.0,"Apr 12, 2023",Good pay but struggling to grow out of startup phase,Senior Sales Representative,"Former Employee, more than 1 year","Atlanta, GA",nice pay incredible healthcare legacy of pride from startup phase,"hodge-podge of hires, some seasoned and top-notch, others random sales wants to have a baby in 2 months professional services and channel are shockingly weak"
Nutanix,5.0,"Jun 11, 2023",Great Company!,MTS4 Software Engineer,Current Employee,,"Cool technical work, great people!",Sometimes moves a little slow and diversity is not great
Nutanix,3.0,"Jun 13, 2023",good,SRE Engineer,Former Employee,"San Jose, CA",its a good place to work,there is a room for better product
Nutanix,1.0,"Jul 5, 2023",Poor Leasdership,Senior Recruiter,"Former Employee, more than 3 years","Washington, DC","Great Medical, Dental, 401K and ESPP Benefits",Toxic leadership making making decisions in a vacuum has destroyed this once amazing company
Nutanix,4.0,"Jun 1, 2023",Good company to work at,"Senior Systems Reliability Engineer, Technical Support Engineer",Current Employee,,Nutanix is a company with a very good culture,Stock price is always low
Nutanix,5.0,"May 20, 2023",Amazing work life balance,MTS-3,"Current Employee, more than 1 year","San Francisco, CA",Great health benefits Amazing work life balance Good quality of work,Less diversity Small company so unstable stock
Nutanix,2.0,"May 12, 2023",Great technology; bad organization,Account Manager,"Current Employee, more than 1 year","New York, NY",The Nutanix portfolio is first in class. Best health benefits,Cut throat sales leadership and largely unattainable sales goals.
Nutanix,5.0,"Apr 22, 2023",Great company with excellent benefits,Member Of Technical Staff,"Current Employee, more than 1 year","San Jose, CA","Great company with excellent employee wellbeing. Flexible PTO, Amazing healthcare, catering services, onsite gym etc. Plus great work.",There's not a diverse crowd at Nutanix in terms of race and country of origin.
Nutanix,4.0,"Jan 8, 2023",Nutanix had it going on for a while,Senior Sales Executive,"Former Employee, more than 5 years","Washington, DC","- Market disrupter, amazing technology, the best support in the business. - Amazing team especially the early days. - Straightforward comp plan - Excellent benefits","- The move from TCV pay to ACV pay was terrible (paying for the total value of the deal, versus just the software value of the deal). Quotas did not adjust. It was a massive quota hike, in effect. - Took too long to integrate/work with Red Hat and Microsoft Azure."
Nutanix,1.0,"Jul 7, 2023",Don’t work here,Sales Development Representative (SDR),"Former Employee, more than 3 years","Durham, NC","Good healthcare, free snacks and drinks",Everything else - the company is terribly run
Nutanix,5.0,"Sep 10, 2022",Love it,Senior Account Executive,"Current Employee, more than 1 year","Raleigh, NC","•Great product 
•Fantastic support and engineering 
•New leadership and fresh blood that is ready to work to make us more profitable and the best out there!

Like everywhere in this great resignation era culture- we have had some turnover. However, I think it was all for the better of the company. The employees that had been here 5+ years had been resting on their laurels - hiding out. Most were not interested in truly digging in and working hard. 
With new leadership and changes in the sales, marketing, and engineering teams in past 18 months - I think we are going to be even better!",Change means different process and culture
Nutanix,5.0,"May 10, 2018","Strap in, hold on, pedal hard... get ready for an amazing ride!",Anonymous Employee,Current Employee,,"-Culture. Such a cliche term, but the people here are genuinely good people, working together to disrupt the IT industry. Not a cut throat environment, we’re all pushing in the same direction.

-Challenge. If you love to be stretched, challenged, trusted, pushed to your limit then you’ll thrive in this company.

-Compensation. Pay is competitive, benefits are covered 100%, stock and ESPP give an added bump. 

-Management. There are some really good managers and mentors at Nutanix, if you’re aligned to them then you’ll love your job. The executive leadership of the company is 2nd to none.","-Culture. If you want structure, clear growth paths, to move up the chain quickly and your value is based on your title and praise... we’re not there yet. Everyone is so focused on getting the work done that we don’t spend a lot of time on employee recognition and development. Career growth and development are pushed by HR but their not structured or adopted enough to be mainstream.  

-Challenge. The fast pace and demand is not for the light hearted. If you thrive in that type of environment you’ll be happy here.

-Management. There are a lot of team managers who are stronger individual contributors than they are managers. Advice: really do your homework on who you’ll be reporting to and what their management style is."
Nutanix,3.0,"May 13, 2023",Lost focus,Portfolio Specialist,Current Employee,"Durham, NC",Great benefits. Some good people.,Quote a bit of dead wood and a lack of clear strategy.
Nutanix,2.0,"Feb 14, 2023",I wouldn’t join now…,Account Manager,"Current Employee, more than 3 years","San Jose, CA",The Technology at Nutanix is great.,Most people at Nutanix hate their job. The culture has declined over the past 6 months or so due to the hiring of VMWare sales leadership. It has become VMWare 2.0
Nutanix,3.0,"Apr 24, 2023",Enjoyed a few good years!,Sr. Director Marketing,Former Employee,"San Jose, CA",Incredible group of extended co-workers,I left NTNX last year but still hold stock. It's like it's stuck in a time warp....
Nutanix,2.0,"Jan 30, 2023",Nutanix' Great Storage and Compute Platform,Enterprise Account Executive,Former Employee,,Nutanix has capitalized on its initial Hyper Converged Infrastructure to allow for brilliant orchestration plains and API-Centric Integrations to enable data replication and multi-cloud environments throughout the enterprise (Core & Edge).,"Nutanix go-to-market is very lean, with heavy dependence upon partner awareness. Compensation is heavily weighted upon new logos, with expansion and renewal work being handed off to unqualified or un-situationally aware lifecycle management teams."
Nutanix,3.0,"May 8, 2023",Good NPS score,Sales,"Current Employee, more than 3 years","San Jose, CA",The product has a good industry rating.,Management turn over is high
Nutanix,5.0,"Apr 17, 2023",Nutanix Review,Security Officer,"Current Employee, more than 1 year","Durham, NC",*Healthy Work Environment *Team Support *Convenient for Growth,No cons for this job.
Nutanix,4.0,"Apr 21, 2023",work-life balance,Engineering,"Current Employee, more than 1 year","Los Angeles, CA",Nutani has a good work-life,Benefits are still below the market in some organizations.
Nutanix,4.0,"Apr 7, 2023",Good company but stock growth is disappointing,Member of Technical Staff(MTS),"Current Employee, more than 5 years","San Jose, CA",- Work culture - Innovative projects -,- Stock growth is disappointing
Nutanix,3.0,"Mar 1, 2023",Company benefits are 1st class,Major Account Executive,"Former Employee, less than 1 year","New York, NY",Benefits are top notch. Really well run marketing in region - tremendous events for sellers to bring prospects to.,GTM versus VmWare very poor and challenging.
Nutanix,2.0,"Feb 16, 2022","Great, in the early days",Anonymous Employee,"Former Employee, more than 5 years",,"I started at Nutanix pre-IPO and when it was relatively small (<500 employees). Benefits were great, pay was at market for the time, and going through the IPO process was pretty cool. The culture for the first few years was amazing, nothing like I've ever experienced. Early on, the product worked well, was simple and was differentiated among a competitive market.","Post-IPO is when things started to change. There was lots of ""leadership"" brought in from other big-name competitors which changed the culture drastically and that started a mass-exodus of existing leadership and employees that were there for a long time. The product become overly complex and riddled with bugs. Once the pricing structure changed, the products became too expensive for what they were, even with drastic discounting. If you were fortunate enough to sell and make your quota, renewals were ridiculously expensive and renewal rates plummeted. Territories were split (even smaller markets) and new teams were brought in to ""increase revenue"", which did nothing more than invoke backstabbing in the field across GEO's and verticals. Execs will talk at length about the Annual Contract Value (ACV) growth, but when you really look at overall revenue over the last several years, it's quite stagnate."
Nutanix,4.0,"Apr 3, 2023",Good place - great people,Regional Sales Manager,Current Employee,"Boston, MA","Great people, collaborative, smart, helpful",A bit behind the competition
Nutanix,1.0,"Apr 24, 2023",Poor Management,Sr. Product Manager,Former Employee,,No pros for working at Nutanix.,"Poor Management, no work-life balance."
