Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Unisys,3.0,"Feb 25, 2024",Typical soulless multinational company with lower pay than the competition,Senior Service Desk Agent,"Former Employee, more than 3 years",Budapest,"- Full Home Office if you live more than Xkm away from the office
- Company sponsored certifications such as ITIL V4 Foundation and Comptia A+ after a year with the company
- Private healthcare after 1 year with the company
- You might get a role in your team which is not monitored closely (or at all) and you get away with doing the bare minimum (due to bad management)","- Much lower salary compared to the competition in Budapest
- Raises are only a point of discussion if you are trying to leave the company, otherwise don't even dream
- Workload can be a lot depending on the account you are supporting
- No feedback = Good feedback
- Seniors with several years of experience earn the same or (in my case) less, than people who join the company today
- Useless internal trainings that they push a lot
- Typical pointless Workday goal setting every once in a while
- You only get different positions if you befriend your current leaders, or threaten to leave after being with them for a couple of years"
Unisys,5.0,"Mar 11, 2024",good company,Service Support Representative,Current Employee,,career growth is very good,i did not find anything
Unisys,4.0,"Mar 7, 2024",Good Strategic Initiatives against the competition,Senior Financial Analyst III,"Current Employee, more than 8 years",Bengaluru,This company offer really good Employee Friendly initiatives.,"As with most large enterprises, the hikes are stingy, the contributions get lost in a sea of contributors. The usual."
Unisys,5.0,"Mar 9, 2024",NA,architect 1,"Former Employee, more than 8 years","San Francisco, CA",Good place to work. Wonderful work-life balance.,Sometimes you feel they are moving way slow.
Unisys,2.0,"Mar 9, 2024",Ok company,Customer Service Representative,"Former Employee, more than 1 year","Harrisburg, PA","Training time was adequate, and the location was good for my needs. Good first experience in the field.",Did not have good managerial support for when problems arose.
Unisys,4.0,"Mar 5, 2024",Nice company ,Senior Engineer,"Former Employee, less than 1 year",Bengaluru,Company with good values and encourages goid work life balance,Slow in growth and sort of old technologies
Unisys,5.0,"Mar 5, 2024",Good,Systems Analyst,Former Employee,Bengaluru,It’s a good organisation for freshers,No cons as of now to report
Unisys,1.0,"Jan 15, 2024",Imagine it - unDone!,Senior Field Service Manager,"Former Employee, more than 8 years","Perth, Western Australia","It can be an excellent place to rapidly level up your IT skills before moving on to a real workplace, as long as you leave within the 12-18 month escape window before your soul exits your body.","Inability to reward any effort whatsoever other than with additional non-renumerated responsibilities.

Recognition is pathetic to the point of absurd hilarity, often involving spam e-cards of no monetary value whatsoever!

Expect to be a jack-of-all-trades, to ""wing-it"" until you can convince yourself you're a subject matter expert enough to convince your clients.

Employee benefits quite literally consist of one single item; which is a solid EPA partner; ironically the only reason you really need the EPA is for them to counsel you on the trauma of your employment.

The company needs a massive thought-overhaul, and as it's refusing to do it voluntarily, it will happen through external forces (such as major partners looking elsewhere)"
Unisys,3.0,"Mar 9, 2024",Average,Customer Support Representative,"Current Employee, more than 3 years","Augusta, GA","Decent pay for entry level
PTO
Paid sick leave (Up to 96 hours max)","May be put on various projects at a time
Micro-management
Few opportunities to advance unless others quit"
Unisys,3.0,"Feb 25, 2024",Confusing culture,Senior Network Engineer,"Former Employee, more than 1 year","Chicago, IL","Good salary. Remote. With years of network neglect, lots to get straightened out (busy is good).",Management and team dynamics lead to working on an island. Hard to get information.... left to figure everything out on your own. Literally one word answers like 'yes' or 'no' to emails asking about network topology was a first in my career.
Unisys,4.0,"Feb 25, 2024",Good to work,Devops Engineer,"Current Employee, more than 3 years",,Good environment to work with teams.,No hike provided by the company.
Unisys,1.0,"Feb 9, 2024",More worried about appearance than keeping talent.,Client Services Manager,"Former Employee, more than 5 years","Troy, NY",Only thing worth while is the unlimited PTO,"I'm not sure if there is enough space to list the cons. Low pay, No pay increase for the past 3 years but the executives were given 6-figure raises, it takes months to open a backfill req. hire contractors but refuse to make full-time if it's not saving to Unisys, play favorites, and allow those to belittle you, they will not stand by your side if the clients mistreat you. I can keep going with the large amount of issues."
Unisys,4.0,"Feb 22, 2024",Being at Unisys,Systems Analyst,"Former Employee, less than 1 year",,Good pay and friendly work culture,Needs more improvement in tracking employee efforts
Unisys,1.0,"Mar 5, 2024",Not Stable,Senior Marketing Manager,"Former Employee, more than 1 year","Philadelphia, PA","Work/Life balance
Team collaboration
Severance package: They provide a severance package based on your company tenure.","Typical of a technology company. You can't expect to stay at Unisys for long term- don't expect it to become a career. They conduct layoffs on a regular basis so keep that in mind when you work there.

Leadership is also very typical- Not alot of diversity."
Unisys,4.0,"Feb 21, 2024",Good,Service Desk Level I,"Current Employee, more than 3 years",Bengaluru,Great work culture and work environment,Working hours is more and buffer time when booking cab
Unisys,5.0,"Feb 21, 2024",Good Company,Service Desk Analyst,Former Employee,,"Good environment
Friednly co-workers and superiors
Good support for freshers","Nothing
everything seems to be good"
Unisys,5.0,"Feb 21, 2024",Great employer,Systems Analyst,Former Employee,"London, England",Culture is king. Imagine. Done.,Too many client visits and off site visits.
Unisys,4.0,"Feb 19, 2024",Good to start,Data Engineer,Current Employee,Vilnius,"Skilled and motivated colleagues
Tech stack is on the cutting edge","Poor work-life-balance
Review process is unclear"
Unisys,4.0,"Feb 15, 2024",Good company to work for.,Technical Support,"Former Employee, more than 1 year","Augusta, GA",fully remote position. I worked from home which was nice.,The process of moving up in the company requires a lot of qualifications.
Unisys,3.0,"Feb 16, 2024",Changed after Covid,Non-people Manager,"Former Employee, more than 5 years",Budapest,"It used to be a good company to work at, but they started to push for RTO, even if it made no sense, as someone had nobody to work in the office with, and needed to travel long hours unnecessarily. Direct managers are great, also local management. The issue is from top senior management.","Mandatory RTO for all, even when makes no sense."
