Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Murex,2.0,"Nov 18, 2015",A Great Company - But not in the Americas,Anonymous Employee,"Former Employee, more than 3 years","New York, NY","World leading software (although now aging) and some of the brightest people you'll ever meet. If you do well here you're good. Generally excellent benefits.
Probably the nicest group of owners you'll ever meet (in Paris).  For younger members of staff there's a lot done of social events (parties, events, breakfasts) many of which are of a high quality.","Changes in senior management have changed the culture of the New York office. There is an increased level of churn in the staff - in particular longer term employees have been moving out - as the focus has moved to a younger/offshore sourced team. High usage of offshore hiring, not to the benefit of local staff. Work hours can be brutal and while many of the line managers are excellent technologists they have little if any experience in managing people. General situation is that people arrive - are very happy in the first 2-3 years and then become restless."
Murex,3.0,"Nov 29, 2017",Senior Consultant,Anonymous Employee,"Current Employee, more than 5 years","New York, NY","Great place to start, multicultural, fruits and coffee/tea available. You get to work with tons of smart people and learn an incredible amount about industry.  Top notch health benefits package.","This is a staging job at best. Very click-ish. If you get along with the right people, you can get away with murder. Especially if you speak French. No attention to junior consultants. Salary is bad considering the work hours needed. Some incredibly arrogant, insecure and rude people in senior management."
Murex,3.0,"Aug 5, 2012",Good for fresh grads with no prior experience or very experienced managers,Senior Consultant,"Former Employee, more than 5 years","New York, NY","Good entry point to finance if you're fresh out of school 
Good Travel opportunities and benefits
smart people and collegial atmosphere","Some managers are downright arrogant, disrespectful, and unprofessional
With few exceptions, managers lack basic people and management skills
Compensation could be better and end of year bonus is arbitrary
Career development non-existent
Senior management lacks leadership to motivate and communicates poorly with the base
Long hours comparable to working at IB or HF but with less pay"
Murex,3.0,"Dec 30, 2013","Tough as steel, unstructured and political environment - Not for the faint of heart!",Anonymous Employee,Former Employee,,"Good experience right out of school and after in financial services

Broad range of clients - can sample the full spectrum of financial services, asset managers, hedge funds, investment banks, regional banks, insurance companies - you name it

With the right team and right client(s), one can great exposure across the entire spectrum of trading business especially on the front office consulting side.

Very capable people with some that are truly extra-ordinary

Decent pay","Very specialized software has its downside. Stay long here and you will find it hard to exit to a career in banking or hedge funds which is what most people here aspire to as a next step in their career. 

Ideal exit point, should you choose to do that, is near the 3-4 year mark. This has more to do with the recruiting in the banking/hedge fund industry that cannot benchmark a role at Murex. 

Average person at Murex is likely to have had broader exposure than an average person at a bank in a given period of time. However this is not widely recognized. People have made later exits into banking or hedge funds but not without taking a role at least initially that is lower in stature than their roles and responsibilities at Murex.

There is a risk of being pigeon-holed. Despite the fact that different people do different things at Murex, to the outside world everyone is a Murex consultant.

Very Paris-centered and especially so for top level roles. This is a big downer for talented people at satellite offices.

Have to watch your back, especially with mid level managers that are very insecure. Be prepared to be stabbed in the back without any warning!

Management at all levels needs work on the behavioral side - starting with how to treat people with respect."
Murex,1.0,"May 12, 2017",Senior Consultant,Anonymous Employee,"Former Employee, more than 3 years",,"- Salary is OK among software companies;
- Free drink and fruits in the kitchen;
- Good benefits (insurance coverage, pension plan, etc.)","- Work environment seems casual, but people can be excessively nervous and sensitive whenever they hear something negative;
- Too much micromanagement and instruction, little liberty to manage your own daily job;
- Not a good career choice for the math/stats/finance major. The only possible career path is IT support or engineer (not even developer);
- Strong focus on vanity projects to win over clients instead of product improvement, innovation and internal process streamlining;
- Senior people seem nice, but are actually hypocritical and deduct employees' bonus and raise whenever they have the chance."
Murex,3.0,"Nov 9, 2013",Great on-the-job learning opportunities,,"Former Employee, more than 8 years",,"In client services departments you are given a lot of exposure to diverse business contacts and cases from multiple clients projects assigned in parallel. As your are the client facing representative who also has responsibility to validate the built software functionality, there is a lot of hands on and detailed knowledge acquired while working among bright and great people.",Work done beyond the job description is discounted. Workload and over-achievement matter less to the bonus level than the project or manager you are involved with. Very poor work-life balance. Deceptive career management practice.
Murex,3.0,"Mar 7, 2016",Not worth it,Senior Technical Consultant,"Current Employee, more than 3 years","New York, NY","Smart colleagues
Good benefits
Good location
Fruits every week
Juices and different kinds of milk and coffee available 
4 weeks vacation a year","Bad management
Horrible work/life balance 
Bad pay
Becoming specialist on Murex can make it harder to change in the future"
Murex,4.0,"Sep 23, 2014",Great people,Anonymous Employee,Former Employee,"New York, NY","A lot of great people, a good place to learn and grow, very good benefits for the USA","It's clear that some people are ""in"", some people are ""out"": it's not clear how that happens. Basically a complete lack of transparency: bonus, promotions, who gets involved in presales or interesting projects."
Murex,3.0,"Jul 14, 2015",Company Review,Anonymous Employee,Former Employee,,Murex has smart people and work is challenging. The software has great analytics capabilities. You work with large bulge bracket firms.,It is difficult for non-French speakers to be in on the inside. Training programs are delivered by employees and not that good.
Murex,3.0,"Mar 3, 2021","Interesting job, bad life-work balance",Back Office Consultant,"Former Employee, more than 1 year",,"A lot of smart people in the teams, you learn a skill that is valued internationally.",Project managers just don't care about protecting the mental health of their people. All the unexpected costs in terms of time end up being paid by the team.
Murex,4.0,"Sep 13, 2017",Great Team. Hard Work but good rewards,Senior Consultant,"Former Employee, more than 5 years","New York, NY",You get to work on cutting edge tech with the leading buy side and sell side institutions. Everyone on the team is great and very supportive.,Long hours and development is located in Paris/Dublin so getting fixes done for customers can be a bit tricky sometimes.
Murex,3.0,"Oct 16, 2013",Difficult place to get into but worth it for a junior resource.,Anonymous Employee,Former Employee,,Smart and hard working colleagues.  A very good product.  You will learn quite a lot about the specific area in which you work.,Tendency to over-specialize so you only learn about a limited subject area.  Difficult clients.
Murex,3.0,"May 15, 2014",Good to work for just a year or two.,Reporting Consultant,"Former Employee, less than 1 year","New York, NY","The co-workers, in general, are friendly.","Excess of work, a lot of people there doesn't have time even to say ""Hello""."
Murex,2.0,"Dec 25, 2014",Very hard work and salary moves very little,Anonymous Employee,Former Employee,,"learning, social relations, trainings, diversity, mobility","Long hours, very complex organisation, old code on some areas with difficult adaptation, wants to get everything, bonuses rebased completely and not attractive as before"
Murex,4.0,"May 14, 2021",Senior Consultant with 8 years of experience,Senior Consultant,"Current Employee, more than 8 years","New York, NY","-Awesome people/co-workers
-Nice open office space
-Free fruit in the office every Tuesday
-Tons of learning experiences on projects","-Long hours and tight project timelines
-Can easily get overworked and burned out"
Murex,5.0,"Oct 4, 2018",Amazing family,Anonymous Employee,Current Employee,,The people! You’re working with smart and caring people. Work is interesting all the time because varied. Steep learning curve and great atmosphere,Not always clear expectations but this is part of the charm
Murex,5.0,"Feb 3, 2021",Review,Anonymous Employee,Current Employee,,"good people, professional atmosphere, no one will require you to overwork at nights as the work load is distributed in a good way",there are no cons present
Murex,5.0,"Mar 18, 2017",Consultant,Anonymous Employee,Current Employee,,"Very friendly work environment, professional and helpful colleagues
A lot of focus on team work and team learning
Management well organized with clear objectives
Flexible working hours",No cons at this point in time
Murex,3.0,"Jul 2, 2019",Challenging work with long working hours,Senior Consultant,"Current Employee, more than 8 years","New York, NY","Challenging clients.
Working with competent people","No work life balance, it is not a good place for working parents especially women.
Salary increases and advancement are slow and linear."
Murex,5.0,"Sep 18, 2019",Work at Murex,Consultant,"Former Employee, more than 5 years",,"pretty good in terms of learning opportunities;
people are very nice and knowledgeable;
excellent benefits such as healthcare","can be long working hours, but depends on projects and clients"
Murex,2.0,"May 2, 2013",No Growth,Anonymous Employee,"Current Employee, more than 1 year",,Gain some functional expertize and lot of travel,"It is a customer support shop
No Team work"
Murex,4.0,"May 29, 2021",Great and challenging place to work at,Senior Consultant,"Current Employee, more than 8 years","New York, NY",Great people to work with. Challenging work with a big potential to learn and grow.,Can get hectic at times
Murex,5.0,"Jun 15, 2021",great place to work,IT Specialist,"Current Employee, more than 1 year","New York, NY","great people to work with, EXCELLENT benefits, good location","you get paid per month, it takes a bit to get used to"
Murex,5.0,"Dec 11, 2015",Financial Engineer,Anonymous Employee,Former Employee,,Great culture and nice working environment,"Long working hours, frequent travel"
Murex,2.0,"Jul 27, 2016",Long hours and managers watch for when you leave,Rates Consultant,"Former Employee, more than 1 year","New York, NY",Get to learn a lot. Smart hardworking people.,long hours. Not much bonus.
Murex,5.0,"Nov 27, 2020",Great company,Senior Software Support Specialist,"Current Employee, more than 8 years","New York, NY","Great work ethics in a highly collaborative atmosphere.
Great exposure to latest technologies in FinTech",The long working hours are quite challenging
Murex,4.0,"Jun 2, 2021",Great place for a technical/business career,Consultant,"Current Employee, more than 3 years","New York, NY",Work with some of the most intelligent individuals in the business,Dedicate long hours into work
Murex,5.0,"Feb 2, 2018",Great!,Consultant,"Current Employee, more than 10 years","New York, NY",It's a great company to work for,not a whole lot to say here
Murex,5.0,"Jan 18, 2021",Good People Company,Senior Technical Consultant,Former Employee,"New York, NY",Management mostly care for their employees,Workload is higher than comparable companies
Murex,4.0,"May 19, 2012",Great time at Work!,Anonymous Employee,Former Employee,"New York, NY","Excellent co-workers and seniors.
Very collegial environment for problem solving and 
immense learning.",Lack of feedback on a regular basis.
Murex,4.0,"Jan 20, 2021",Good Company,"Front Office, Consultant","Former Employee, less than 1 year","New York, NY","People are very nice here, Murex is like a big family!","Linear growth, people always work till 7:30"
Murex,5.0,"Sep 10, 2020",excellent,Software Engineer,"Current Employee, more than 1 year","Lebanon, IN","Support, professional, comfortable, one of the best in his domain",Working hours are too long a bit
Murex,4.0,"Aug 31, 2014",good work place,Anonymous Employee,Current Employee,,"good salary,  international company, a lot of training",there is no clear career path
Murex,3.0,"Jan 10, 2021",Good company to grow,Senior Consultant,Current Employee,"New York, NY","Collaborative environment, you learn constantly","Management outdated, no focus on what the consultant wishes"
Murex,3.0,"Aug 8, 2014",Good chance to learn staff,Anonymous Employee,Current Employee,,"good salary,
leader in market
friendly work environment",not easy to get promotion
Murex,5.0,"Jan 16, 2021",Salary,Front Office Consultant,"Current Employee, less than 1 year","New York, NY","good culture, opportunities to learn new things","some overtime, but not bad"
Murex,3.0,"May 29, 2013",Good for entry level,Anonymous Employee,Current Employee,,"Society location, branches, management, flexibility",there are long working hours
Murex,4.0,"Jun 11, 2021",Healthy environment,Anonymous Employee,Current Employee,"New York, NY","Nice employees
Good healthcare
Company who cares",Long hours and very high expectations
Murex,3.0,"Feb 3, 2021",OK,Risk Consultant,"Current Employee, more than 1 year","New York, NY",nice people and good insurance,consultant role is little bit awkward
Murex,2.0,"Feb 28, 2024","Started great, and went downhill from there ",Risk Management,"Former Employee, more than 5 years",Paris,"Very good company for fresh grads, 
Salaries are higher for fresh grads.
Friendly academic environment in the beginning.
Offices in Paris, Singapore, Cyprus, Lebanon and USA
Free snacks and Sodas
Industry standards perks (meets the average)","Not much upside as you grow older 
Pretty much capped after 4 to 5 years 
Things start going downhill very fast after 4 years
Salaries and Bonuses decreases drastically after 4 years
Management is focused on treating new comers and younger recruits far better than those that started to age, treatment becomes way more aggressive and almost discouraging once you hit that 4-to-5-year mark 
Niche market, not many transferable skills
Outdated tools and technology
They will impose many restrictions when employees want to leave, or go to another company, or work for a competitor, some of the things they would do or say to intimidate employees is questionable in terms of legality
The management is very strict, it’s a family-owned business (not a public company) the decisions are pretty much overwritten at any time, sometimes suddenly and without notice or rational 
Don’t see eye to eye with employees, contractors or any companies and clients they work with"
Murex,4.0,"Mar 9, 2024",good place to work,Senior Consultant,Current Employee,"Beijing, Beijing",good wlb. Good company culture. It is french style working hour/paid leaves in China which is rare.,not a lot of options in careers path
Murex,4.0,"Mar 7, 2024",good,Software Engineer,"Former Employee, less than 1 year",Beirut,"good to grow, good for connections","long hours, not high salary"
Murex,5.0,"Feb 28, 2024",One of the best companies,Devops Engineer,"Current Employee, more than 1 year","Nicosia, Nicosia","- Very competitive salaries
- Great social environment
- Career growth","- Long working hours, can be slightly adjusted."
Murex,5.0,"Feb 29, 2024",Excellent company,Software Engineer,"Current Employee, more than 3 years",Beirut,The humans values are great,Work is hard and hours are very long
Murex,2.0,"Nov 11, 2023",Competitive salary but terrible culture,Software Engineer,"Current Employee, more than 5 years",Paris,"1. Salary is relatively good, but the base salary is not. Only full package is attractive (with bonus, PEE, etc). This kind of money is unreliable and some of it blocked for 5 years.
2. That's it.","1. A career path for engineers is non-existent unless you wanna go into management and even then you must work ridiculous hours and suck-up to the right people. 
2. Bonus and raises depend on EOY objectives result, but management only allows for one ""exceeded"" employee per team, so welcome to the hunger games if you wanna have a decent bonus at the end of the year. 
3. Murex tolerates remote work (up to 2 days per week) but does not encourage it. Management and work culture make it clear that it's not appreciated. 
4. Company culture makes you feel bad about ending your day at 6pm. People stay very late and value more staying late at the office than arriving early or finishing yout work in less time. Toxic presenteeism at its finest. 
5. DEVs do not get proper recognition. 
6. Company does absolutely nothing to promote or encourage inclusivity."
Murex,5.0,"Feb 22, 2024",Murex - Great company,Consultant,"Current Employee, less than 1 year","Dublin, Dublin","Good pay
Great culture and environment",Can’t think of any cons
Murex,1.0,"Feb 21, 2024",Avoid,Principal Software Engineer,"Former Employee, more than 8 years",Paris,The company still appears to be making a profit,"Toxic work environment: increasingly narrow role perimeter, overlap of roles, everyone blames each other, unclear direction for projects, bad execution (often the same people are involved).
If you appreciate modern management, true agility and modern technlogies, don't bother!"
Murex,3.0,"Feb 21, 2024",Good employer,Human Resources,"Current Employee, more than 5 years",Beirut,"human values 
respectful and help colleagues
fairly rewarded","long working hours 
heavy workload"
Murex,5.0,"Feb 22, 2024",WLB,Software Engineer,"Current Employee, less than 1 year",Paris,"good Work Life Balance, friendly colleagues",not much cons to say
Murex,5.0,"Feb 16, 2024",Great place to work at,Software Engineer,Current Employee,Paris,"* good pay ( at least for devs )
* good culture and work environment",* No cons to mention really
Murex,5.0,"Feb 18, 2024",Great workplace,Consultant,Current Employee,Sydney,Very rewarding work and good work atmosphere,Can get busy at times with projects
Murex,5.0,"Feb 11, 2024",Great working environment,Senior Software Engineer,Current Employee,,"Good benefits
Flat hierarchy
Friendly environment 
Management cares about employees well being","Unclear career path
Slow self development"
Murex,3.0,"Feb 15, 2024",Good to start,Software Engineer,"Current Employee, more than 1 year","London, England","Free food
Flexible time
Coffee","Rough people
Hr intervention
Bad mouth"
Murex,5.0,"Jan 24, 2024",Great company and people.,Principal Software Engineer,"Current Employee, more than 10 years",Beirut,"Intelligent people.
Deep and interesting work on financial concepts.
Good pay.",Carrer path is not well-defined for senior positions.
Murex,4.0,"Feb 6, 2024",Senior Fintech CS Consultant,Senior Fintech Consultant,"Current Employee, more than 5 years",Beirut,"* Interesting job
* remote/hybrid frameword
* company that recognizes success","* long hours
* way higher pay on client side"
Murex,3.0,"Feb 9, 2024",Working at Murex,Consultant,"Current Employee, more than 3 years","Nicosia, Nicosia",It has a nice work environment,Sometimes can be unfairly treated
Murex,5.0,"Feb 6, 2024",Great company,SBDM,Current Employee,"Nicosia, Nicosia","Long-term, strategic view, Family owned","Extremely slow decision making, no ownership on decisions"
Murex,5.0,"Feb 4, 2024",Software engineer,Software Engineer,"Current Employee, less than 1 year",Paris,"Great environment to work, interesting projets, good salary","All good, nothing to share"
Murex,5.0,"Jan 25, 2024",A conpany that values it's employees ,Technical Consultant,"Former Employee, less than 1 year",Beirut,"Very good pay considering the situation of lebanon.
The atmosphere is good and you feel valued at the company in all regards",The hours are somewhat long
Murex,4.0,"Jan 18, 2024",Company where you will be able to learn and grow,Project Manager,"Current Employee, more than 5 years",Paris,"Opportunities for international collaborations 
Opportunities for career growth","Strong Limitation for remote (only 2 days per week)
Project management standards not completely applied"
Murex,1.0,"Sep 1, 2023",bad work,Java Software Engineer,"Former Employee, more than 1 year",,1. Navigo transport 2. Work from home,"I worked at Murex for almost 2 years, here are my true feelings: 1. The Boss: He is angry everyday, no politeness, no patience. He doesn't give you an answer but criticizes your ignorance, he doesn't believe you are working unless you come to the office. He can always find something to criticize you because he is happy about that. 2. The Management: there is no clear plan even though we have many useless planning meetings, you have no way to choose what you do and how you do it. 3. The Administrative Manager: he will only give you pressure and push you to do more and more. 4. The Project: Ten million lines of legacy code (created 10 or 15 years ago), thousands of shit tests which may take years to finish ! You have to enjoy your deadline. 5. The Task: Hundreds of fixes waiting for you every day, there is no way to create something or learn something new, your work is to fix old projects. No way ! 6. The Career Path: You can't see any career path, after several years you are still at the beginning !! 7. WLB: You told me about work and life balance ? Are you kidding me ? So what's the idea to join the D** Team ? for having fun ?"
Murex,5.0,"Jan 25, 2024",Good Company,Consultant,Current Employee,,"Smart people
Good wlb
Not bad salary",Don't know if they can cope well with AI and other more cutting-edge technologies
Murex,4.0,"Jan 28, 2024",Competitive Salary,Consultant,"Current Employee, more than 1 year",Beirut,"Good Salary, competitive compared to Lebanon",Very long shifts. nine till seven
Murex,3.0,"Jan 25, 2024",working culture toxic,Assist Project Manager,"Former Employee, more than 1 year","Beijing, Beijing",pay relative is ok but not so good,long working hrs and toxic environment
Murex,5.0,"Jan 24, 2024",Great Company,Technical Consultant,Current Employee,,"Flexible, great environment, awesome people",There is no major downside to working at this company
Murex,4.0,"Jan 8, 2024",Good benefits and investment in people,Senior Consultant,"Current Employee, more than 3 years",Sydney,"Lots of employee benefits (health insurance, wellfare reimbursement, travel).
Murex invests a lot in upskilling their people.
Good office culture and very talented teams.","Workload can be overwhelming sometimes.
Global company, so timezones can impact working hours."
Murex,5.0,"Jan 24, 2024",Murex,Anonymous Employee,"Current Employee, more than 1 year",,Good environment and salary / benefits,No cons in general at murex
Murex,5.0,"Jan 19, 2024",Great company to work to,Technical Analyst,Current Employee,Paris,great environment and build experience,long working hours during the week
Murex,5.0,"Jan 15, 2024",Good company ,Internship,"Former Employee, less than 1 year","Dublin, Dublin",Good culture and opportunities for growth,Wasn't there long enough to have any negatives
Murex,5.0,"Jan 12, 2024",Good Company to work at,Software Engineer,Current Employee,Beirut,"Values their employee
Always a room to shine","long working hours
1 month teleworking"
Murex,5.0,"Dec 29, 2023",A very welcoming and friendly environment,Product Manager,"Current Employee, more than 3 years",Beirut,"Low age average, energetic and fun environment. 
A safe and welcoming workplace.
Structured and processes are well established.
Flexibile.","Limited space for improvement and learning.
Long working hours (9:00 --> 19:00)"
Murex,4.0,"Jan 3, 2024",Nice environment to work,Software Developer,"Former Employee, more than 1 year","Dublin, Dublin","Good relationship-building opportunities
Can grow quickly if you have potential",Slow-growing opportunities in terms of learning
Murex,4.0,"Dec 12, 2023",Good company,Project Manager,Current Employee,Paris,"Very good company
good atmosphere
friendly people","Not much growth once inside.
Salary is not high but this is good for the company so poeple keep on looking outside and the company can still hire new blood"
Murex,4.0,"Dec 25, 2023",Good Enough,Front Office Analyst,"Current Employee, more than 1 year",Beirut,"Good and relaxed environment, nice people",Constantly understaffed and underpaid for the amount of work
Murex,5.0,"Dec 17, 2023",Very good place to work,Quality Assurance,Former Employee,Beirut,Very good place to work,There are no downsides while working here
Murex,5.0,"Dec 14, 2023",Excellent place to work,Functional Architect,Current Employee,"London, England","Collaborative environment, lots of opportunities to learn , employees are treasured",Compensation package can be more competitive
Murex,5.0,"Dec 13, 2023",People,Software Developer,Current Employee,Beirut,The people are very nice and the work is simulating,9-7 is a lot and it can be too much
Murex,5.0,"Dec 18, 2023",Best company,Principal Software Engineer,Current Employee,,Best company ever to work in,Non cons to talk about
