Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Groupon,5.0,"Jan 16, 2024",Great place to develop career,Account Executive,"Former Employee, more than 3 years","Chicago, IL","Good benefits, nice people to work with, fun product",Takes time and effort to stick with sales
Groupon,5.0,"Jan 14, 2024",Great company,Merchant Development Manager,"Former Employee, more than 1 year","Chicago, IL","Leadership, culture, benefits, lots of growth potential",Base pay is super low even as you get to a higher job level
Groupon,3.0,"Jan 22, 2024",Ok company to work for,Business Development Representative (BDR),"Former Employee, more than 1 year","Phoenix, AZ",Coworkers and being able to work remotely from home.,Poor and struggling technology compounded by poor management whose constant verbiage was “Corrective Action”
Groupon,3.0,"Feb 14, 2024",BDR,BDR,Current Employee,"Chicago, IL",money was really good for me,no advancement for the moeny
Groupon,2.0,"Oct 30, 2023","Fun for the young and care-free, depressing beyond that",Digital Asset Specialist,"Current Employee, more than 3 years","Chicago, IL","Early on (i worked there in total for about 4.5 years) it was a youthful, fun, environment. Mgmt was pretty chill. Do the work and then go play some ping pong, video games, billiards, whatever. Free soda, coffee, bubbly water, etc.","For me, it became a dreadfully depressing environment. In my impression, lots of of people (myself included at the time) working below their potential, for not great pay, for a company that always seemed to be on the verge of imploding. After a certain age, free coffee and the availability of a ping-pong table aren't going to cut it. At least for a lot of people. Everyone works with headphones on and it just felt isolating and depressing. But from what I hear, at the end of 2023, it's going to be a fully-remote company in Chicago, so hey, at least the employees can work from the comforts of their own home now."
Groupon,3.0,"Dec 28, 2023",Start Up again?,Enterprise Account Director,"Current Employee, more than 10 years","Chicago, IL","Unlimited PTO, mostly remote, strong US based leadership. Some really great employees there working their tails off but being undervalued.","Most S Team leadership are international based, very hard to communicate properly and get the job done well when most $$ and business is done in the US. Not enough employee appreciation and consideration."
Groupon,1.0,"Feb 6, 2024",High expectations ,Junior Sales Representative,Former Employee,,Culture of the sales team is good and managers are helpful.,management has high expectations and only give you 3 weeks of time to close a deal.
Groupon,3.0,"Jan 17, 2024",Pros and Cons,Product Manager,Former Employee,"Chicago, IL",Great Place to have ownership of a process and stretch your creative muscle,Not always great for job stability
Groupon,3.0,"Dec 10, 2023",Company Isn't Stable,Ecommerce Associate,Current Employee,,"- I had a great team, and I genuinely liked the people I worked with
- Remote
- Inclusive environment, felt like I could be myself 
- flexible working hours","The company is unstable, I joined 8 months ago and there's already been tons of layoffs and people leaving. My whole team was effected by a round of layoffs. If your looking for somewhere to grow this isn't it."
Groupon,4.0,"Oct 31, 2023",It was great,Manager,Former Employee,"Chicago, IL","Best of times, worst of times I had a phenomenal team and pay","Eh, you work for a bunch of white dudes who totally don’t get it. But, use what you’ve got and they’re easy to get out of your way."
Groupon,3.0,"Jan 8, 2024",WL balance,Product Manager,"Former Employee, more than 3 years","Seattle, WA","Good work life balance, respectful colleagues",No clear vision. Goals constantly change
Groupon,5.0,"Nov 4, 2023",Great place to work,Customer Service Representative,"Former Employee, more than 1 year","Louisville, KY",My position was remote from home Full-time and good pay until the position ended,Position ended due to company down sizing
Groupon,1.0,"Jan 20, 2024",Not good,Software Development Engineer (SDE),Former Employee,,"Not a good culture , it's bad",Not a good place to work
Groupon,5.0,"Nov 14, 2023",good,Senior Software Engineer,Current Employee,"Palo Alto, CA",good company to work for.,stock is depreciating over years
Groupon,2.0,"Dec 4, 2023",Micro management and no strategy,Senior Software Engineer,"Current Employee, more than 3 years","Chicago, IL",There is nothing really good to talk to about in the last 4 years. Hanging out still as there are some old friends.,"* Ridiculous micro management and tracking at 3 hr level even for programmers
* No positive outlook on business"
Groupon,5.0,"Nov 1, 2023",Fun Company,Sales Representative,Former Employee,"Washington, DC","Everyone is fun, culture is relaxed, room for growth",the company seems to be well past its high point.
Groupon,4.0,"Nov 1, 2023",Inside Sales Representative,Inside Sales Representative,Former Employee,"Chicago, IL","Good, effective sales and retention training","Impossible metrics, constant reorganization, constant pay structure changes"
Groupon,5.0,"Sep 13, 2023",Great place to start career in sales,Business Development Director,"Former Employee, more than 5 years","Chicago, IL","- great training from the start - strong sales process, data driven KPIs and best practice sharing - own your everyday - continuous change and opportunity to advance career","zero other than like any job in sales, it can be a bit of a roller coaster at times"
Groupon,4.0,"Oct 25, 2023",Fun work environment,Director of Merchant Services,"Former Employee, more than 1 year","Chicago, IL",Colleagues work hard but don't take themselves or the job too seriously.,Marketplace competition made it hard to grown the business.
Groupon,5.0,"Oct 5, 2023",Groupon,Anonymous Employee,"Former Employee, more than 1 year","Chicago, IL",Started there. Great sales program.,"It's groupon, kind of a dying app, but if you can sell it... you can sell anything."
Groupon,1.0,"May 9, 2023",DON’T WORK HERE!,Business Development Manager,Former Employee,,-Culture: made some great connections otherwise none,"Unattainable goals: sets unrealistic goals for its employees, leading to high levels of stress and burnout among staff members. Frequent changes in commission and goals: has a reputation for changing commission rates and sales goals frequently, often with little notice or explanation. It creates a sense of instability and uncertainty among employees. Poor working conditions: There have been reports of poor working conditions at Groupon, no support from upper management Lack of transparency: lack of transparency in its business practices, including its commission structure The base pay is a joke and not livable especially for a place like Chicago"
Groupon,2.0,"Dec 7, 2023",Pretty Terrible,Merchant Development Representative,"Former Employee, more than 1 year","Chicago, IL",Great teams to work with,Management would roll out broken products to sell with ZERO mention or training until they were already live
Groupon,3.0,"Dec 13, 2023",Pay is low,Merchant Development Representative,"Former Employee, more than 3 years","Chicago, IL",The People and Sales Teaching,The Leadership Turnover is High
Groupon,3.0,"Dec 10, 2023",ok,Business Development Representative (BDR),Former Employee,"Chicago, IL","- great culture
- Unlimited PTO","- too much change
- poor salary"
Groupon,1.0,"Dec 31, 2023",not good,Data Scientist,Current Employee,"Chicago, IL",some old engineers are good to work with,micromanagement; bad work life balance
Groupon,3.0,"Nov 29, 2023",Not the worst place,Product Manager,Former Employee,"Chicago, IL",Pay and work life balance,The opposite of professional work environment
Groupon,2.0,"Aug 7, 2023",Not what it used to be,Group Manager,"Former Employee, more than 10 years","Chicago, IL","- people - cross-functional experiences - always learning something new as new tools and products change/develop - work/life balance, remote work","- frequent layoffs in the last 5 years, and especially the last year, have led to much fewer employees doing the work of everyone that was let go or quit, resulting in constant scrambling to find who does what - company touts a ""performance culture"", but laid off numerous tenured, high performers which loses credibility of senior leadership - most promotions and leadership are now in INTL, losing hope for US employees - tools and products do not evolve with changing tech landscape"
Groupon,1.0,"Jan 11, 2023",Sinking Ship,Software Engineer,"Former Employee, more than 3 years","Chicago, IL","Come for the unlimited PTO, stay for the great people, had some of the best mid and senior level managers ever... Until they were either laid-off or left the company, it had great benefits compared to other places and the culture was great, lots of flexibility and very humane all the way to the Directors (from the VP level up its the absolute opposite) I have great memories from working here and when it was good, it was one of the best companies I've ever worked","In retrospective it's pretty sad, coming from the upbeat and very human way in which Aaron and John ran the company through the pandemic, to the collapse of everything that was good that happened afterwards, honestly should've seen it coming judging from the way Aaron was replaced even though he managed to keep the company and the morale of the workers from sinking through COVID. The new management is absolutely deaf, Pulse surveys thinned out and then disappeared specially when Layoffs happened and chaos became the norm, at times it felt like the CTO wanted to thin the headcount by destroying every process we had, and making every work day a miserable experience. Most of the great people I knew that worked there were laid off or gone, lots of rumors that the goal is and always was to offshore all the technology team which is at odds with the supposed ""local destination"" message they wanted to convey. Whatever this company was 5 or even 2 years ago, it clearly isn't anymore. Pretty sad outlook overall. Compensation was average to below average"
Groupon,5.0,"Sep 1, 2023",Great Company and Coworkers,Senior Financial Analyst,"Former Employee, more than 1 year",,Coworkers Remote work Benefits Health Insurance Compensation,Too Many Reorgs Transparency regarding organization
Groupon,5.0,"Sep 19, 2023",Great Place,Senior Account Executive,Current Employee,"Chicago, IL","Great work environment, people and cool clients",Constantly changing management and commission structure
Groupon,4.0,"Sep 11, 2023",ok,Anonymous Employee,Current Employee,"Chicago, IL",bonus monthly is nice and makes the low base more worth it,high turnover and constant change in management
Groupon,2.0,"Jun 9, 2023","My last 8 yrs was the best, the company now going in another direction.",Anonymous Employee,"Former Employee, more than 8 years","Chicago, IL","Flexible schedule, worked on a team that shared ideas, and I built a trusted rapport with all lines of business. I'm forever grateful for learning all the technical tools! I had a lot of from the old Groupon, that the new employees I hope you will experience. ERG activities, Summer Party (outdoors), Holiday Party and happy hour.","Lack of today's design and technological (AI) tools for implementation to processes for all lines of businesses. The private equity firm to runs Groupon did not get a chance to know the Groupon employees, the culture, and what the company meant to the employees. The wall was always up and that is how I knew my time was finished at Groupon. It was fun while it lasted, however, all things must come to an end. I wish Groupon all the best in all their future endeavors"
Groupon,2.0,"Aug 25, 2023",Such a fall,Account Director,"Former Employee, more than 5 years","Chicago, IL",Groupon was a great place to start my career. All companies will brag about there culture but Groupon was truly the best that I have ever seen. Some of the friends that I made were lifelong friends,The salary was so low compared to industry standards The company lost all of its identity went it went remote All top talent has left years ago There is just no direction that the company is going
Groupon,3.0,"Nov 8, 2023",great company,Anonymous Employee,Current Employee,,fun product - very different - always has been,not a great business model
Groupon,3.0,"Nov 6, 2023",Good Mid-sized company,Software Engineer,"Current Employee, more than 1 year",,Tons of smart engineers Supportive culture,Upper management lacking direction Certain teams overloaded with work
Groupon,3.0,"Oct 30, 2023",Quick,Internal Auditor,"Current Employee, more than 1 year","Chicago, IL",Remote fun Chicago Illinois audit,Way too many changes quickly
Groupon,4.0,"Jun 22, 2023",Not bad,Product Success Specialist,"Current Employee, more than 3 years","Chicago, IL","People are cool - jobs are relatively straightforward. When put on the right team & have the right manager, it is a great place to work with excellent benefits.","Everything is all over the place. The turnover is constant and it seems like there are constant changes happening. At times job duties are overloaded while at other times, they are lax."
Groupon,4.0,"Jul 7, 2023",Rollercoaster,Business Development Director,"Current Employee, more than 8 years","Chicago, IL",- Ample opportunity to close small/medium/large businesses in many of our top marketplaces. - Commissions can be high if you're a top producer. - Flexible with time off for vacations or trips if you're hitting OTE,- Constant management and commission changes every quarter.
Groupon,1.0,"Aug 27, 2023",Pathetic management,Business Analyst,"Former Employee, more than 3 years","Chicago, IL",Had a lot of pros earlier but not now. The only pro it has now is.... Well lemme think.. oh wait it's NOTHING.,"What used to be pros of the company are now cons of it. Right from the moment venture capitalists stepped in; the company is going to dogs. It's disheartening to see the current state of groupon. Earlier the company used to be a haven for the employees but now it's more like a one way trip to hell. The management fires employees without a prior intimation or notice. It's feels as if they wake up in the morning and think as to whom or which team should I fire. Doesn't matter if u are the best performer or the best performing team; you will be fired. This is not an exaggeration. People are being fired like a sport. Dusan and his team must learn proper people management. For them cost optimization is firing employees. A personal suggestion from my side to people looking to join Groupon. Please DON'T. Management now is least interested in your growth, your performance or your existence for that matter. What used to be a great company is now in the rabbit's hole. Look for some other better companies. All that these people care is money and I am not even talking about profit that you generate. Despite you being the top performer you will be be fired. And yes don't even expect an explanation from their side coz they won't. Strongly will never recommend this hell of a place to anyone. The mental and physical stress that they throw on you is not worth it."
Groupon,3.0,"Aug 3, 2023",Relaxed Environment but Unstable Leadership,Merchant Development Representative,"Former Employee, more than 1 year","Chicago, IL",Decent benefits and a relatively nice office. Middle management was mostly hands off and allowed employees to function as they wanted.,"Too many responsibilities for one role. Customer service responsibilities often swallowed up any potential time to sell, especially for a sales focused role that depends on exceeding quota metrics for promotion."
Groupon,3.0,"Oct 14, 2023",Full stack SDE,Software Development Engineer,"Former Employee, more than 3 years","Santa Clara, CA",Touched multiple technologies/components in the Company,"Business kept declining, oncall is tough. Management push hard"
Groupon,1.0,"May 22, 2023",Run!,Office Support,Former Employee,"Chicago, IL","3 years ago i would have given Groupon 5 stars. It used to be an amazing company. Covid and the decision that resulted killed Groupon. There were so many of us trying to keep the culture and fun throughout the pandemic, but unfortunately decisions made by those in the captain's chair changed everything.",Kedar.....enough said. The end of Groupon as we knew it. Although he's no longer the CEO the damage by the board's decision to appoint him is done. Groupon is no longer the incredible culture and environment we all knew and loved. Don't do it. Groupon is dead. Culture is dead. Office life is dead. We're all gone. Everyone who was not laid off was smart enough to jump ship. Just say No.
Groupon,4.0,"Aug 7, 2023",Former Employee,Software Engineer I,"Former Employee, less than 1 year","Seattle, WA","People were great to work with, nice company culture",Many US employees were laid off
Groupon,1.0,"Aug 21, 2023",Run away,Anonymous Employee,"Former Employee, more than 5 years",,Any and all pros for working at the company have been completely stripped away.,"Private equity firm has come in to ""turn the business around"" and all they're doing is spewing empty promises. Because of layoffs, current employees are taking on the role of 4 people. Any existence of positive company culture or emphasis on DEI has been completely eliminated. Extremely long hours, leaves taken away, no retentions bonuses, no performance bonuses. They're setting the North America business up to be completely dissolved by end of year."
Groupon,3.0,"Oct 3, 2023",You could do worse I suppose,Staff Writer,"Former Employee, more than 1 year","Chicago, IL","Flexible schedule, nice coworkers, company perks","Terrible management, dysfunctional and disorganized, inconsistent work load"
Groupon,2.0,"Oct 7, 2023",Rude People,Sales,"Former Employee, more than 1 year","Chicago, IL",None that I can think of.,People have an arrogant presence.
Groupon,3.0,"Sep 20, 2023",Great start to a career but the pay was low,Sales Representative,"Former Employee, more than 3 years","Chicago, IL",Great people and a fun atmosphere,Became very micromanaged and people were underpaid
Groupon,1.0,"Oct 27, 2023",No good,Software Engineer,"Former Employee, more than 5 years","Seattle, WA",i don't know. It's going down,micromanagement no work like balance
Groupon,3.0,"Mar 23, 2023",Opportunity to Grow Skills & Network - Not Much Else,Content Specialist,Former Employee,"Chicago, IL","- The team - specifically in Getaways - truly acted as a team with the mindset that we all were working towards the same goal. - Opportunity to take on more responsibility outside of daily role which brought an abundance of skill development and network growth. - 401k, insurance, and unlimited PTO. Since working at Groupon I went to another company with unlimited PTO and in comparison, Groupon made it possible for me to take a week off every quarter. Granted I worked hard for that but to be able to have as much vacation time as a European citizen really made it all worth it. But I guess that might depend on the team you were on, and given I worked in the getaways sector, vacation was obviously important to us all.","- Salary, this is where you build your resume and skills to get better pay. - Upward mobility - Politics"
Groupon,2.0,"Sep 5, 2023",Started Out Fine,Consumer Fraud Analyst,"Former Employee, more than 5 years","Chicago, IL",- Great PTO - WFH after Covid,- No advancement opportunties - Company going through many layoffs -Most positions are no longer US based - Employee morale is low
Groupon,4.0,"Jul 5, 2023",Great money. fast fast pace Changes every day,Account Executive,"Former Employee, more than 3 years","Chicago, IL",Great Money. Great People. Encouraging Management,Changes too frequently. Bad reputation with merchants.
Groupon,3.0,"Jul 28, 2022",Good Company but they're trying to figure it out,Sales,"Current Employee, more than 1 year","Chicago, IL","Super flexible- completely remote (in the US at least), people are helpful and understanding. Unlimited PTO is actually real here once you're hitting targets- Benefits are decent(401K & HSA matches, work from home stipend initially). Good work-life balance (In Sales at least)
 They have been pretty transparent with communications. ""Diverse"" compared to most tech companies out there (not in upper level management though). The product can be useful to small businesses.

The people here are great.","Not the company they used to be 5-10 years ago- most business owners associate it with cheapness and low margins. Pay could be better- its not very hard to hit targets but commissions haven't picked up post covid. As a result they have been doing a lot of experimenting with the product to bring back revenues. They've been automating a lot as well and scaling back on cost- hopefully they don't reduce headcount which they've been hinting at for the last six months (again they are transparent about all this which I appreciate). As a result of all the changes and innovations some things get swept under rug because Account management is bogged down.
New CEO is good and not afraid to talk to us often but a lot of times he uses language that doesn't really answer questions (high level rhetorical answers that don't address our concerns)

Also there is no upward mobility for now they froze promotions indefinitely."
Groupon,1.0,"May 19, 2023",The culture has turned toxic,Software Engineer,"Current Employee, more than 8 years","Chicago, IL",Get to learn a lot quickly,The company is mostly run by Czech investors. * Company is mostly hiring contractors. * Existing Groupon employees are seen as idiots. * Mostly only hiring Czech employees. * Constant wave of promotion freezes. * Promotion freezes are gone for now and only Czech employees get promoted and especially to senior positions. * A good number of filled positions are friends of the Czech leaders and in some cases have no experience in the role. * Existing employees are over worked since 70% of engineering let go. * Unrealistic deadlines assigned without any consideration for work required or existing workload. * Constant org restructures * Constant change in priorities * Do not apply for Groupon. There is no career path or job security.
Groupon,5.0,"May 24, 2023",Love it.,Account Manager,"Current Employee, more than 1 year","Chicago, IL",Benefits and culture are fantastic. Probably the best training you can get as well. Lots of growth opportunities as well. Fun place overall.,"Slight uncertainty at times, but that has been quite typical of this entire industry in the last year."
Groupon,4.0,"Jun 23, 2023",Not bad,Customer Service,Former Employee,"Chicago, IL","Good benefits, nice culture, thorough training","High metrics, pay a bit low"
Groupon,1.0,"Oct 3, 2023",Meh,Customer Service Representative,Former Employee,"Chicago, IL",they paid salary on time,it wasnt a very nice place to work
Groupon,4.0,"Jun 14, 2023",Good place to start with,Software Engineer,"Current Employee, more than 3 years","Chicago, IL",Work culture and WLB is positive.,Lack of vision at leadership level.
Groupon,3.0,"Aug 24, 2023",Lots of change,Business Analyst I,"Former Employee, more than 3 years",,Flexible work hours depending on your manager.,Leadership doesn't have clear direction.
Groupon,2.0,"Aug 21, 2023",Business Development,Business Development,"Former Employee, more than 3 years","Chicago, IL",Great managers and team. friendly culture,"base salary, constantly changing comp plans. new investment company"
Groupon,3.0,"Aug 23, 2023",Na,Sales,Former Employee,"Chicago, IL",Great coworkers to collaborate with,Cold calling can be challenging
Groupon,2.0,"Aug 9, 2023",It's Fine,Account Manager,Former Employee,"Chicago, IL",Unlimited paid time off is great,Needs a bit more direction when it comes to long term goals
Groupon,1.0,"Apr 29, 2023",Avoid Groupon at all Cost,Anonymous Employee,"Current Employee, more than 8 years",,Remote work is the only Pro,"Leadership has been doing everything they can to not pay their reps since Q4 of 2022. Monthly goal changes Toxic internal competition Leadership cannot and will not explain how our commission rates have been paid out since 2022. If asked, they dance around the question. HR is unhelpful. Going to them about issues results in 0 accountability and you will end up getting ignored by them. Looks at its employees as numbers. They’ve made it very clear that we all have to suffer while the company suffers. Unrealistic goals and work loads in attempt to push people out so they don’t have to pay severance."
Groupon,3.0,"May 22, 2023","Great place to learn, but has no soul",Anonymous Employee,"Former Employee, more than 3 years","Seattle, WA","- good wlb - competitive pay - friendly team - 100% remote I got laid off around when PFC started taking over and cutting costs. Dusan strikes me as a leader with a vision to save his company's investment in Groupon, no matter what cost to employees or the culture.",- i got laid off - leadership can't decide what to do - company is failing - low employee morale
Groupon,3.0,"Aug 8, 2023",Great place to work,Data Scientist,Current Employee,"Chicago, IL",Great place to work and learn,Not performing well due to recession.
Groupon,5.0,"Jan 12, 2023","Fun, Collaborative, Thought provoking environment",Manager,"Current Employee, more than 3 years",,"Unlimited Paid Time off, Diverse Culture, Inclusive and welcoming environment, Work hard and play hard, Development opportunities, Amazing Mentor programming, Transparent leadership and communications improved comp to years past.","Change management - but optimistic in finding new normal post Covid & Prior layoffs like most industries, Red tape in processes at times"
Groupon,1.0,"Jan 31, 2023",Not DEI friendly; poor economic outlook. They aren't adapting.,Anonymous Employee,Current Employee,,"There are not many positives besides *some* commiserating coworkers, and they can be flexible at times.","Groupon is NOT DEI friendly. I have various email exchanges with Senior Partners and even HR and the way they act toward certain people (or NOT act; ignore)). In 2023, it is very shocking to see such lack of DEI - although they advertise it all over their company profile page, I, and many others, know this company is far from diverse, or inclusive. Another con is the long-term viability of this company on just its actual product/service alone. I know very few people who use Groupon anymore. Times have changed. Groupon should've been sold to Google years ago for billions, but it can barely make the millions now. Even fudging the numbers like they did in the past (google it) can't save this company. The lack of DEI seals the deal. *for media inquiries, I have 100% real proof of this and backups as well. All emails can be confirmed."
Groupon,2.0,"Feb 10, 2023",It was good while it lasted,Software Engineer,"Former Employee, less than 1 year","Chicago, IL",My team was amazing. WLB was respected.,"The company never bounced back after COVID, and as a result of this the company has gone through several mass layoffs in the past year (and hiring contractors overseas). The manner in which positions were cut make very little sense to me. The manner in which employees were laid- off in January 2023 was not compassionate in the slightest - including terminating all health insurance policies within 1 week of termination and offering a very lacking severance package. Recent hires have never been spared from layoffs. New upper management would routinely disrupt the established engineering workflow with last minute and urgent asks. This quickly became the norm."
Groupon,5.0,"Jan 13, 2023",One of the best places to work,Sales Onboarding Manager,"Current Employee, more than 5 years","Chicago, IL",Management looks out for your best interests including career advancement. Employees help one another succeed despite role or tenure. Excellent work-life balance. You will be recognized for your hard work. I've been able to experience vertical career growth across and roles and departments during my time here.,There can be sizable changes made that affect multiple departments. Be prepared to reprioritize based on the current needs of the business.
Groupon,1.0,"Aug 21, 2023",Soul-Criushing,"Engineering Manager, Data Warehouse","Former Employee, more than 3 years","Chicago, IL",individuals are nice and sometimes competent,"senior leadership / board of directors. no strategy, no empathy, no nuffin'"
Groupon,1.0,"Aug 1, 2023",Fine for first job out of college,Business Development Representative (BDR),"Former Employee, more than 1 year","Chicago, IL","learned sales skills, worked with fun people your own age","not a good work environment, people got fired every other day, little room for career growth and difficult to make money in sales"
Groupon,2.0,"Jul 19, 2023",Bit of a Dated Environment,Account Executive,"Former Employee, more than 3 years","Chicago, IL",There is a flexibility and support system,Ultimately dragged down by concept and enactment
Groupon,3.0,"Jul 13, 2023",Great Culture,Continuous Improvement Manager,Former Employee,"Chicago, IL",People and culture are great,Shifting workforce away from US based teams in favor of international
Groupon,1.0,"Jan 30, 2023",A sinking ship with the worst leadership I’ve ever endured,Director,"Current Employee, more than 1 year",,Great coworkers (leadership aside) and remote work,"-Low pay -Horrible, disorganized leadership (One example: CEO Kedar Deshpande sent out a company-wide email on NYE to let us know that no one would be getting an annual bonus. The timing and content of this email was one of the most bizarre communications I’ve ever received from a leader. This is just one of many examples of awful leadership I’ve encountered at Groupon.) -The company is now being run by a PE firm out of Eastern Europe, and their only goal is to strip all the value out of the company before they sell out"
Groupon,3.0,"Jun 26, 2023",Meh,Merchant Development Director,"Former Employee, more than 8 years","Chicago, IL","Great people, good culture, decent insurance","Not enough pay, upper management doesn't know what they are doing"
Groupon,3.0,"Jul 7, 2023",Lots of changes,Marketing Specialist,Former Employee,,going through lots of changes now,No bonus no merit increase
Groupon,4.0,"Feb 1, 2023","On the whole, good people and good experience",Anonymous Employee,Former Employee,,"-Loved the people. Everyone was always willing to help and people work hard and go above and beyond -Supportive work environment -DEI events/book club, career programs, etc -Unlimited PTO / health insurance benefits","-Not a lot of guidance and clear goals -Not a lot of career growth opportunities -Layoffs, cost cutting etc"
Groupon,3.0,"Jun 13, 2023","Not bad, not great",Customer Support,"Former Employee, more than 3 years","Chicago, IL",I liked some aspects of working here. The salary was not one. The growth and development was great though.,They pay could have been better.
Groupon,3.0,"Jun 22, 2023",Great Company,"Senior Director, Customer Care",Former Employee,"Chicago, IL","The people are great, lots of opportunities for growth.","Company performance is bad, so focus is only one: cost control."
Groupon,3.0,"May 25, 2023",COVID Ruined a good thing/revealed bad things,Account Manager,"Former Employee, more than 1 year","Chicago, IL",people are great in office perks,changes everyday after covid turned into a call center perks and parties are gone and the job is just people screaming at you about coupons.
Groupon,5.0,"Mar 23, 2023",Great Place,Staff Accountant,Former Employee,"Chicago, IL","Fun, Relaxed, comfortable, Culture, People","Suspension of bonus, merit increase and promotions"
Groupon,4.0,"Dec 12, 2022","Great workplace, bad business model",Sr. Director,Former Employee,,12 companies in one - lots to learn Friendly coworkers,No amount of rearranging the deck chairs have made a dent in business model flaws
Groupon,5.0,"Jul 19, 2022",Excellent Place to Work,Senior Accounting Manager,"Current Employee, less than 1 year",,"In my ten years within the workforce, Groupon, Inc., is by far the best company I have ever worked for. The team works hard and is dedicated to getting the job done, and getting it done well, while maintaining an excellent work-life balance. Upper management is incredibly supportive of the team, and clearly listens to and cares about employee satisfaction. Groupon is an amazing company to work for, and a place that allows you to grow into the career path you envision for yourself.","Not many I can think of at all. If I had to pick anything, I would say the benefits specific to discounts on Groupon services and products could be improved, but given the excellent benefits provided elsewhere, it's hard to argue this is truly necessary."
Groupon,2.0,"Jun 15, 2023",Sales,Sales,Former Employee,"Chicago, IL",Potential exists to make good money,hard to get established enough to get there.
